Date,T5YIE,FEDFUNDS,SP500,EUR=X,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
26-Jun-19,1.56,2.38,2913.78,0.8795099854469299,57.81999969482422,48.40999984741211,63.45000076293945,26.96999931335449,76.54000091552734,77.8499984741211,58.0,36.34999847412109,59.31999969482422,91.69000244140624,118.12000274658205
27-Jun-19,1.53,2.38,2924.92,0.8791400194168091,58.0099983215332,48.75,62.97999954223633,27.209999084472656,76.61000061035156,78.05000305175781,58.11000061035156,36.650001525878906,59.400001525878906,92.33000183105467,118.86000061035156
28-Jun-19,1.53,2.38,2941.76,0.8792799711227417,58.5,49.220001220703125,63.709999084472656,27.600000381469727,77.41999816894531,78.04000091552734,58.06999969482422,36.77000045776367,59.630001068115234,92.63999938964844,119.1999969482422
29-Jun-19,1.53,2.38,2941.76,0.8792799711227417,58.5,49.220001220703125,63.709999084472656,27.600000381469727,77.41999816894531,78.04000091552734,58.06999969482422,36.77000045776367,59.630001068115234,92.63999938964844,119.1999969482422
30-Jun-19,1.53,2.38,2941.76,0.8792799711227417,58.5,49.220001220703125,63.709999084472656,27.600000381469727,77.41999816894531,78.04000091552734,58.06999969482422,36.77000045776367,59.630001068115234,92.63999938964844,119.1999969482422
01-Jul-19,1.53,2.4,2964.33,0.8798999786376953,58.95000076293945,49.619998931884766,63.77000045776367,27.93000030517578,77.48999786376953,79.27999877929688,58.41999816894531,36.70000076293945,59.47999954223633,93.0999984741211,120.25
02-Jul-19,1.5,2.4,2973.01,0.8859400153160095,58.88999938964844,50.08000183105469,62.75,27.86000061035156,77.38999938964844,79.48999786376953,58.93000030517578,37.380001068115234,60.290000915527344,93.5999984741211,120.51000213623048
03-Jul-19,1.51,2.4,2995.82,0.8855000138282776,59.18999862670898,50.34000015258789,63.0,28.07999992370605,77.81999969482422,80.0999984741211,59.65999984741211,37.91999816894531,60.709999084472656,94.4000015258789,121.55999755859376
04-Jul-19,1.51,2.4,2995.82,0.8859000205993652,59.18999862670898,50.34000015258789,63.0,28.07999992370605,77.81999969482422,80.0999984741211,59.65999984741211,37.91999816894531,60.709999084472656,94.4000015258789,121.55999755859376
05-Jul-19,1.55,2.4,2990.41,0.8860700130462646,58.91999816894531,50.40999984741211,63.09000015258789,28.15999984741211,77.51000213623047,79.94999694824219,59.400001525878906,37.709999084472656,60.68000030517578,93.75,121.6999969482422
06-Jul-19,1.55,2.4,2990.41,0.8860700130462646,58.91999816894531,50.40999984741211,63.09000015258789,28.15999984741211,77.51000213623047,79.94999694824219,59.400001525878906,37.709999084472656,60.68000030517578,93.75,121.6999969482422
07-Jul-19,1.55,2.4,2990.41,0.8860700130462646,58.91999816894531,50.40999984741211,63.09000015258789,28.15999984741211,77.51000213623047,79.94999694824219,59.400001525878906,37.709999084472656,60.68000030517578,93.75,121.6999969482422
08-Jul-19,1.55,2.4,2975.95,0.8906800150871277,58.2400016784668,49.959999084472656,63.18000030517578,28.020000457763672,76.87000274658203,79.33999633789062,59.47999954223633,37.84999847412109,60.77000045776367,93.0500030517578,121.8499984741211
09-Jul-19,1.56,2.4,2979.63,0.8915799856185913,57.66999816894531,50.27000045776367,63.22999954223633,28.06999969482422,76.69999694824219,79.62000274658203,59.130001068115234,38.04999923706055,60.84999847412109,93.13999938964844,121.9800033569336
10-Jul-19,1.59,2.4,2993.07,0.8921999931335449,57.54999923706055,50.84000015258789,64.04000091552734,27.96999931335449,76.5199966430664,80.25,59.5099983215332,38.2599983215332,60.9900016784668,93.45999908447266,122.41999816894533
11-Jul-19,1.63,2.4,2999.91,0.888189971446991,57.79999923706055,50.869998931884766,64.16999816894531,28.1299991607666,77.04000091552734,80.55000305175781,59.65999984741211,37.77000045776367,61.0099983215332,93.4800033569336,122.66999816894533
12-Jul-19,1.62,2.4,3013.77,0.888700008392334,58.369998931884766,51.2400016784668,64.44000244140625,28.31999969482422,78.38999938964844,81.13999938964844,59.83000183105469,37.619998931884766,60.61000061035156,92.44000244140624,124.08000183105467
13-Jul-19,1.62,2.4,3013.77,0.888700008392334,58.369998931884766,51.2400016784668,64.44000244140625,28.31999969482422,78.38999938964844,81.13999938964844,59.83000183105469,37.619998931884766,60.61000061035156,92.44000244140624,124.08000183105467
14-Jul-19,1.62,2.4,3013.77,0.888700008392334,58.369998931884766,51.2400016784668,64.44000244140625,28.31999969482422,78.38999938964844,81.13999938964844,59.83000183105469,37.619998931884766,60.61000061035156,92.44000244140624,124.08000183105467
15-Jul-19,1.61,2.4,3014.3,0.88714998960495,58.40999984741211,51.25,63.86000061035156,28.15999984741211,78.06999969482422,81.41000366210938,59.970001220703125,37.66999816894531,60.84999847412109,92.63999938964844,124.4800033569336
16-Jul-19,1.63,2.4,3004.04,0.8879600167274475,58.54999923706055,51.130001068115234,63.18000030517578,28.09000015258789,78.56999969482422,80.6500015258789,59.9900016784668,37.61000061035156,60.5,92.18000030517578,124.31999969482422
17-Jul-19,1.6,2.4,2984.42,0.8918799757957458,58.02999877929688,50.650001525878906,62.459999084472656,27.850000381469727,76.88999938964844,80.44000244140625,59.91999816894531,37.41999816894531,60.72999954223633,92.1999969482422,123.12999725341795
18-Jul-19,1.6,2.4,2995.11,0.890500009059906,58.27999877929688,50.2400016784668,62.470001220703125,28.059999465942383,77.02999877929688,81.04000091552734,60.31999969482422,37.40999984741211,61.2599983215332,92.72000122070312,122.97000122070312
19-Jul-19,1.6,2.4,2976.61,0.8879799842834473,58.40999984741211,49.59000015258789,62.7599983215332,27.940000534057617,77.44999694824219,80.69000244140625,59.93999862670898,36.79999923706055,60.369998931884766,91.76000213623048,122.16000366210938
20-Jul-19,1.6,2.4,2976.61,0.8879799842834473,58.40999984741211,49.59000015258789,62.7599983215332,27.940000534057617,77.44999694824219,80.69000244140625,59.93999862670898,36.79999923706055,60.369998931884766,91.76000213623048,122.16000366210938
21-Jul-19,1.6,2.4,2976.61,0.8879799842834473,58.40999984741211,49.59000015258789,62.7599983215332,27.940000534057617,77.44999694824219,80.69000244140625,59.93999862670898,36.79999923706055,60.369998931884766,91.76000213623048,122.16000366210938
