Date,Sentiment Score,Open,High,Low,Close,Volume,RSI,MACD,MACD Signal,Forward PE,T5YIE,FEDFUNDS,SP500,EUR=X,XLK,Next Day High
2018-06-30,0.0,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,90950800.0,50.60135217739953,-0.1349856746103483,0.0634054932740474,26.602118,2.06,0.859790027141571,2718.37,0.8648300170898438,69.47000122070312,46.79750061035156
2018-07-01,0.0,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,90950800.0,50.60135217739953,-0.1349856746103483,0.0634054932740474,26.602118,2.06,1.91,2718.37,0.8648300170898438,69.47000122070312,46.82500076293945
2018-07-02,-2.0682812e-05,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,70925200.0,55.98611000710447,-0.1012166117279207,0.0304810722736538,26.602118,2.07,1.91,2726.71,0.8562700152397156,70.08999633789062,46.98749923706055
2018-07-03,0.0,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,55819200.0,47.250548254752594,-0.1386200385321174,-0.0033391498875004,26.602118,2.08,1.91,2713.22,0.8589500188827515,69.26000213623047,46.98749923706055
2018-07-04,8.46386e-06,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,55819200.0,47.250548254752594,-0.1386200385321174,-0.0033391498875004,26.602118,2.08,1.91,2713.22,0.8576899766921997,69.26000213623047,46.602500915527344
2018-07-05,-0.0017108321,46.31499862670898,46.602500915527344,46.06999969482422,46.34999847412109,66416800.0,50.98932478283644,-0.136829417803483,-0.0300372034706969,26.602118,2.1,1.91,2736.61,0.8574600219726562,70.23999786376953,47.10749816894531
2018-07-06,0.0,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,69940800.0,56.72526431155883,-0.0826134929000161,-0.0405524613565607,26.602118,2.08,1.91,2759.82,0.8550000190734863,71.05999755859375,47.10749816894531
2018-07-07,-1.257658e-05,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,69940800.0,56.72526431155883,-0.0826134929000161,-0.0405524613565607,26.602118,2.08,1.91,2759.82,0.8550000190734863,71.05999755859375,47.10749816894531
2018-07-08,-1.0073185e-05,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,69940800.0,56.72526431155883,-0.0826134929000161,-0.0405524613565607,26.602118,2.08,1.91,2759.82,0.8550000190734863,71.05999755859375,47.66999816894531
2018-07-09,0.0,47.375,47.66999816894531,47.32500076293945,47.64500045776367,79026400.0,61.63582089214481,0.0128561298706841,-0.0298707431111118,26.602118,2.1,1.91,2784.17,0.8508999943733215,71.5999984741211,47.81999969482422
2018-07-10,0.0,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,63756400.0,60.97915936624242,0.0829209493854605,-0.0073124046117973,26.602118,2.09,1.91,2793.84,0.8505600094795227,71.7699966430664,47.44499969482422
2018-07-11,9.536743e-07,47.125,47.44499969482422,46.90250015258789,46.970001220703125,75326000.0,54.28974262735409,0.0876107870609601,0.0116722337227541,26.602118,2.07,1.91,2774.02,0.8527299761772156,71.48999786376953,47.852500915527344
2018-07-12,-2.9802322e-06,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,72164400.0,60.274821818645485,0.1531071388783615,0.0399592147538756,26.602118,2.06,1.91,2798.29,0.8564000129699707,72.62000274658203,47.959999084472656
2018-07-13,0.0,47.77000045776367,47.959999084472656,47.72499847412109,47.83250045776367,50055600.0,60.801237998551535,0.2086601005780082,0.0736993919187021,26.602118,2.07,1.91,2801.31,0.857200026512146,72.54000091552734,47.959999084472656
2018-07-14,0.0,47.77000045776367,47.959999084472656,47.72499847412109,47.83250045776367,50055600.0,60.801237998551535,0.2086601005780082,0.0736993919187021,26.602118,2.07,1.91,2801.31,0.857200026512146,72.54000091552734,47.959999084472656
2018-07-15,-1.8715858e-05,47.77000045776367,47.959999084472656,47.72499847412109,47.83250045776367,50055600.0,60.801237998551535,0.2086601005780082,0.0736993919187021,26.602118,2.07,1.91,2801.31,0.857200026512146,72.54000091552734,48.16249847412109
2018-07-16,-5.4836273e-06,47.880001068115234,48.16249847412109,47.60499954223633,47.727500915527344,60172400.0,59.6102947883138,0.2414305760266515,0.107245628740292,26.602118,2.05,1.91,2798.43,0.8562300205230713,72.37000274658203,47.96749877929688
2018-07-17,-4.7683716e-07,47.4375,47.96749877929688,47.29999923706055,47.86249923706055,62138000.0,60.67677644336654,0.2751232012323541,0.1408211432387044,26.602118,2.03,1.91,2809.55,0.8540099859237671,72.91000366210938,47.95000076293945
2018-07-18,1.090765e-05,47.94499969482422,47.95000076293945,47.48249816894531,47.59999847412109,65573600.0,57.49756756414064,0.2774450182247534,0.1681459182359142,26.602118,2.03,1.91,2815.62,0.8581299781799316,72.79000091552734,48.13750076293945
2018-07-19,0.0,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,81147200.0,60.628926689762885,0.3056182276387318,0.1956403801164777,26.602118,2.01,1.91,2804.49,0.8586900234222412,72.52999877929688,48.10749816894531
2018-07-20,0.0,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,82704800.0,59.23175893941699,0.315433448688438,0.2195989938308698,26.602118,2.02,1.91,2801.83,0.857990026473999,72.55000305175781,48.10749816894531
2018-07-21,0.0,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,82704800.0,59.23175893941699,0.315433448688438,0.2195989938308698,26.602118,2.02,1.91,2801.83,0.857990026473999,72.55000305175781,48.10749816894531
2018-07-22,0.0,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,82704800.0,59.23175893941699,0.315433448688438,0.2195989938308698,26.602118,2.02,1.91,2801.83,0.857990026473999,72.55000305175781,47.9900016784668
2018-07-23,0.0,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,63957600.0,59.6189454071212,0.3229190303879647,0.2402630011422888,26.602118,2.01,1.91,2806.98,0.8516499996185303,72.91999816894531,48.415000915527344
2018-07-24,0.0,48.11249923706055,48.415000915527344,48.01250076293945,48.25,74791600.0,62.73532653197093,0.3528245989730223,0.2627753207084355,26.602118,2.0,1.91,2820.4,0.8551300168037415,73.31999969482422,48.712501525878906
2018-07-25,2.5629997e-06,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,66839600.0,66.39255137647325,0.4085305369631342,0.2919263639593752,26.602118,2.01,1.91,2846.07,0.8557599782943726,74.23999786376953,48.9900016784668
2018-07-26,0.0,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,76304000.0,64.12113193378237,0.4353539173818461,0.3206118746438694,26.602118,2.0,1.91,2837.44,0.8519700169563293,73.0999984741211,48.79750061035156
2018-07-27,7.1525574e-06,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,96096000.0,53.65378218235855,0.3869919146505722,0.3338878826452099,26.602118,2.0,1.91,2818.82,0.8588899970054626,71.8499984741211,48.79750061035156
2018-07-28,-2.6881695e-05,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,96096000.0,53.65378218235855,0.3869919146505722,0.3338878826452099,26.602118,2.0,1.91,2818.82,0.8588899970054626,71.8499984741211,48.79750061035156
2018-07-29,0.0,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,96096000.0,53.65378218235855,0.3869919146505722,0.3338878826452099,26.602118,2.0,1.91,2818.82,0.8588899970054626,71.8499984741211,48.04999923706055
2018-07-30,-2.1457672e-05,47.97499847412109,48.04999923706055,47.26750183105469,47.477500915527344,84118000.0,50.70111622330907,0.3233524193009671,0.3317807899763614,26.602118,2.01,1.91,2802.6,0.8575999736785889,70.7300033569336,48.03499984741211
2018-07-31,0.0,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,157492000.0,51.71732092376362,0.2773856286166918,0.3209017577044274,26.602118,2.0,1.91,2816.29,0.8541600108146667,70.91999816894531,50.43999862670898
2018-08-01,0.0,49.782501220703125,50.43999862670898,49.32749938964844,50.375,271742800.0,70.8240923200333,0.4617720589426923,0.3490758179520804,26.602118,2.0,1.91,2813.36,0.855459988117218,71.55999755859375,52.095001220703125
2018-08-02,0.0,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,249616000.0,76.16188717742838,0.7184363775507236,0.422947929871809,26.602118,1.99,1.91,2827.22,0.857200026512146,72.45999908447266,52.185001373291016
2018-08-03,0.0,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,133789600.0,76.63092104241875,0.9233052802049002,0.5230193999384273,26.602118,2.0,1.91,2840.35,0.8631100058555603,72.72000122070312,52.185001373291016
2018-08-04,0.0,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,133789600.0,76.63092104241875,0.9233052802049002,0.5230193999384273,26.602118,2.0,1.91,2840.35,0.8631100058555603,72.72000122070312,52.185001373291016
2018-08-05,4.827976e-06,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,133789600.0,76.63092104241875,0.9233052802049002,0.5230193999384273,26.602118,2.0,1.91,2840.35,0.8631100058555603,72.72000122070312,52.3125
2018-08-06,0.0,52.0,52.3125,51.76750183105469,52.26750183105469,101701600.0,77.48948236205547,1.0948316047817102,0.6373818409070838,26.602118,1.98,1.91,2850.4,0.8648800253868103,73.11000061035156,52.375
2018-08-07,0.0,52.33000183105469,52.375,51.68999862670898,51.77750015258789,102349600.0,72.29819658150441,1.1776531598883366,0.7454361047033344,26.602118,2.0,1.91,2858.45,0.8651999831199646,73.38999938964844,51.95249938964844
2018-08-08,1.4126301e-05,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,90102000.0,72.44022039982156,1.2319133044533217,0.8427315446533319,26.602118,1.98,1.91,2857.7,0.8618500232696533,73.58999633789062,52.44499969482422
2018-08-09,-0.0017108321,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,93970400.0,74.1048550637244,1.2928931355565825,0.932763862833982,26.602118,1.97,1.91,2853.58,0.861270010471344,73.62000274658203,52.275001525878906
2018-08-10,0.0,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,98444800.0,70.31665500183443,1.2990123329541916,1.006013556858024,26.602118,1.98,1.91,2833.28,0.8677600026130676,73.02999877929688,52.275001525878906
2018-08-11,0.0,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,98444800.0,70.31665500183443,1.2990123329541916,1.006013556858024,26.602118,1.98,1.91,2833.28,0.8677600026130676,73.02999877929688,52.275001525878906
2018-08-12,0.0,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,98444800.0,70.31665500183443,1.2990123329541916,1.006013556858024,26.602118,1.98,1.91,2833.28,0.8677600026130676,73.02999877929688,52.73749923706055
2018-08-13,-0.0017108321,52.32749938964844,52.73749923706055,51.92499923706055,52.21749877929688,103563600.0,71.85461822842052,1.3157265902697477,1.0679561635403687,26.602118,1.99,1.91,2821.93,0.8776000142097473,72.93000030517578,52.63999938964844
2018-08-14,-2.0861626e-05,52.540000915527344,52.63999938964844,52.06499862670898,52.4375,82992000.0,72.84951242735653,1.3313777258264068,1.1206404759975763,26.602118,1.99,1.91,2839.96,0.8769999742507935,73.37999725341797,52.685001373291016
2018-08-15,-2.18153e-05,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,115230400.0,73.4130702631181,1.3382398051053883,1.1641603418191386,26.602118,1.97,1.91,2818.37,0.8813899755477905,72.72000122070312,53.45249938964844
2018-08-16,0.0,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,114001600.0,76.68848347346186,1.3897900199164468,1.2092862774386002,26.602118,1.97,1.91,2840.69,0.8815000057220459,73.04000091552734,54.48749923706055
2018-08-17,0.0,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,141708000.0,80.30293337918485,1.4992974573558442,1.267288513422049,26.602118,1.96,1.91,2850.13,0.8794000148773193,73.1500015258789,54.48749923706055
2018-08-18,-2.8014183e-06,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,141708000.0,80.30293337918485,1.4992974573558442,1.267288513422049,26.602118,1.96,1.91,2850.13,0.8794000148773193,73.1500015258789,54.48749923706055
2018-08-19,-1.0251999e-05,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,141708000.0,80.30293337918485,1.4992974573558442,1.267288513422049,26.602118,1.96,1.91,2850.13,0.8794000148773193,73.1500015258789,54.79499816894531
2018-08-20,1.1622906e-05,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,121150800.0,74.14200036617247,1.525728766888882,1.3189765641154156,26.602118,1.95,1.91,2857.05,0.8743000030517578,73.04000091552734,54.29750061035156
2018-08-21,-1.2278557e-05,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,104639200.0,72.94789989959295,1.5206734992532418,1.3593159511429809,26.602118,1.97,1.91,2862.96,0.8702200055122375,73.16000366210938,54.09000015258789
2018-08-22,-1.4603138e-05,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,76072400.0,72.95907736904466,1.4995828319101108,1.387369327296407,26.602118,1.96,1.91,2861.82,0.8637999892234802,73.37999725341797,54.26250076293945
2018-08-23,-2.026558e-05,53.66249847412109,54.26250076293945,53.650001525878906,53.872501373291016,75532800.0,73.47783832842022,1.4747445192116544,1.4048443656794565,26.602118,1.99,1.91,2856.98,0.8632000088691711,73.54000091552734,54.22499847412109
2018-08-24,0.0,54.150001525878906,54.22499847412109,53.77750015258789,54.040000915527344,73905600.0,74.28675878095929,1.451839884207935,1.4142434693851522,26.602118,1.99,1.91,2874.69,0.8662999868392944,74.27999877929688,54.22499847412109
2018-08-25,-2.5212765e-05,54.150001525878906,54.22499847412109,53.77750015258789,54.040000915527344,73905600.0,74.28675878095929,1.451839884207935,1.4142434693851522,26.602118,1.99,1.91,2874.69,0.8662999868392944,74.27999877929688,54.22499847412109
2018-08-26,-1.1503696e-05,54.150001525878906,54.22499847412109,53.77750015258789,54.040000915527344,73905600.0,74.28675878095929,1.451839884207935,1.4142434693851522,26.602118,1.99,1.91,2874.69,0.8662999868392944,74.27999877929688,54.685001373291016
2018-08-27,-1.9490719e-05,54.28749847412109,54.685001373291016,54.08250045776367,54.48500061035156,82100400.0,76.35047550314826,1.452848024641625,1.4219643804364468,26.602118,2.0,1.91,2896.74,0.8584499955177307,74.95999908447266,55.1349983215332
2018-08-28,2.259016e-05,54.75249862670898,55.1349983215332,54.72999954223633,54.92499923706055,91107200.0,78.21246666433369,1.4721808111617063,1.4320076665814987,26.602118,1.99,1.91,2897.52,0.85589998960495,75.08999633789062,55.872501373291016
2018-08-29,-2.9325485e-05,55.03749847412109,55.872501373291016,54.852500915527344,55.744998931884766,109019200.0,81.18547137382612,1.5359636729949102,1.452798867864181,26.602118,2.0,1.91,2914.04,0.8553400039672852,75.7699966430664,57.06499862670898
2018-08-30,1.13248825e-05,55.8125,57.06499862670898,55.59999847412109,56.25749969482422,195175200.0,82.76812399826706,1.609315392865156,1.484102172864376,26.602118,1.99,1.91,2901.13,0.8539900183677673,75.54000091552734,57.21749877929688
2018-08-31,-1.7046928e-05,56.62749862670898,57.21749877929688,56.5,56.907501220703125,173360400.0,84.54393132020836,1.7002968860773109,1.527341115506963,26.602118,1.98,1.91,2901.52,0.8572900295257568,75.5999984741211,57.21749877929688
2018-09-01,-7.2717667e-06,56.62749862670898,57.21749877929688,56.5,56.907501220703125,173360400.0,84.54393132020836,1.7002968860773109,1.527341115506963,26.602118,1.98,1.95,2901.52,0.8572900295257568,75.5999984741211,57.21749877929688
2018-09-02,-1.758337e-05,56.62749862670898,57.21749877929688,56.5,56.907501220703125,173360400.0,84.54393132020836,1.7002968860773109,1.527341115506963,26.602118,1.98,1.95,2901.52,0.8572900295257568,75.5999984741211,57.21749877929688
2018-09-03,6.7949295e-06,56.62749862670898,57.21749877929688,56.5,56.907501220703125,173360400.0,84.54393132020836,1.7002968860773109,1.527341115506963,26.602118,1.98,1.95,2901.52,0.8619899749755859,75.5999984741211,57.29499816894531
2018-09-04,0.0,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,109560400.0,85.01098522088658,1.7667603994157943,1.5752249722887293,26.602118,1.99,1.95,2896.72,0.8609200119972229,75.30999755859375,57.41749954223633
2018-09-05,1.847744e-06,57.247501373291016,57.41749954223633,56.275001525878906,56.71749877929688,133332000.0,79.71598919123211,1.76898372169007,1.6139767221689971,26.602118,1.98,1.95,2888.6,0.863070011138916,74.37000274658203,56.837501525878906
2018-09-06,-2.0325184e-05,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,137160000.0,68.14975943613786,1.6753813161144606,1.62625764095809,26.602118,1.97,1.95,2878.05,0.8594599962234497,73.83000183105469,56.34249877929688
2018-09-07,-1.5616417e-05,55.462501525878906,56.34249877929688,55.1775016784668,55.32500076293945,150479200.0,63.41846534602794,1.5470559367410883,1.6104173001146898,26.602118,1.98,1.95,2871.68,0.8605800271034241,73.58000183105469,56.34249877929688
2018-09-08,-8.940697e-06,55.462501525878906,56.34249877929688,55.1775016784668,55.32500076293945,150479200.0,63.41846534602794,1.5470559367410883,1.6104173001146898,26.602118,1.98,1.95,2871.68,0.8605800271034241,73.58000183105469,56.34249877929688
2018-09-09,-6.6161156e-06,55.462501525878906,56.34249877929688,55.1775016784668,55.32500076293945,150479200.0,63.41846534602794,1.5470559367410883,1.6104173001146898,26.602118,1.98,1.95,2871.68,0.8605800271034241,73.58000183105469,55.462501525878906
2018-09-10,-1.04904175e-05,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,158066000.0,56.45413384650557,1.3696550489360604,1.562264849878964,26.602118,1.98,1.95,2877.13,0.8649700284004211,73.80999755859375,56.07500076293945
2018-09-11,1.1980534e-05,54.50249862670898,56.07500076293945,54.13999938964844,55.962501525878906,142996000.0,64.30086642818254,1.3251427001186826,1.5148404199269077,26.602118,2.01,1.95,2887.89,0.8623700141906738,74.44000244140625,56.25
2018-09-12,-1.4126301e-05,56.23500061035156,56.25,54.959999084472656,55.26750183105469,197114800.0,58.57616635347623,1.2197254403456554,1.4558174240106572,26.602118,2.02,1.95,2888.92,0.8623600006103516,74.12999725341797,57.087501525878906
2018-09-13,-4.4107437e-06,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,166825600.0,65.0186524011031,1.2297292185971358,1.4105997829279528,26.602118,1.98,1.95,2904.18,0.8598999977111816,75.0,56.709999084472656
2018-09-14,-6.556511e-07,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,127997200.0,60.16855082271694,1.1722992210906895,1.3629396705605,26.602118,2.0,1.95,2904.98,0.8553000092506409,74.94000244140625,56.709999084472656
2018-09-15,-1.5974045e-05,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,127997200.0,60.16855082271694,1.1722992210906895,1.3629396705605,26.602118,2.0,1.95,2904.98,0.8553000092506409,74.94000244140625,56.709999084472656
2018-09-16,1.1920929e-07,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,127997200.0,60.16855082271694,1.1722992210906895,1.3629396705605,26.602118,2.0,1.95,2904.98,0.8553000092506409,74.94000244140625,55.73749923706055
2018-09-17,1.7881393e-06,55.53749847412109,55.73749923706055,54.317501068115234,54.470001220703125,148780400.0,50.71958054070077,0.995084445067377,1.2893686254618757,26.602118,1.99,1.95,2888.8,0.8599200248718262,74.0,55.462501525878906
2018-09-18,-4.887581e-06,54.4474983215332,55.462501525878906,54.27999877929688,54.560001373291016,126286800.0,51.21791119982517,0.8520804652547866,1.2019109934204577,26.602118,2.01,1.95,2904.31,0.8569599986076355,74.47000122070312,54.90499877929688
2018-09-19,-2.1159649e-05,54.625,54.90499877929688,53.82500076293945,54.59249877929688,108495200.0,51.40897981803237,0.7329223771028879,1.1081132701569438,26.602118,2.02,1.95,2907.95,0.8561699986457825,74.27999877929688,55.56999969482422
2018-09-20,-2.1755695e-05,55.060001373291016,55.56999969482422,54.78749847412109,55.00749969482422,106435200.0,53.8925970969485,0.6643179950076785,1.019354215127091,26.602118,2.02,1.95,2930.75,0.8565599918365479,75.16000366210938,55.34000015258789
2018-09-21,1.692772e-05,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,384986800.0,49.965916288173695,0.5557326876671453,0.9266299096351016,26.602118,2.02,1.95,2929.67,0.8491899967193604,74.61000061035156,55.34000015258789
2018-09-22,4.708767e-06,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,384986800.0,49.965916288173695,0.5557326876671453,0.9266299096351016,26.602118,2.02,1.95,2929.67,0.8491899967193604,74.61000061035156,55.34000015258789
2018-09-23,3.8325787e-05,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,384986800.0,49.965916288173695,0.5557326876671453,0.9266299096351016,26.602118,2.02,1.95,2929.67,0.8491899967193604,74.61000061035156,55.31499862670898
2018-09-24,0.0,54.20500183105469,55.31499862670898,54.157501220703125,55.1974983215332,110773600.0,54.663990842245965,0.5267470383761221,0.8466533353833057,26.602118,2.03,1.95,2919.37,0.8509899973869324,74.9800033569336,55.70500183105469
2018-09-25,-6.735325e-06,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,98217600.0,56.62580576930713,0.5259550793401644,0.7825136841746774,26.602118,2.05,1.95,2915.56,0.850849986076355,74.88999938964844,55.9375
2018-09-26,-2.4855137e-05,55.25,55.9375,54.93999862670898,55.10499954223633,95938800.0,53.475191619879006,0.4840415780311105,0.722819262945964,26.602118,2.04,1.95,2905.97,0.8501099944114685,74.61000061035156,56.61000061035156
2018-09-27,-2.1576881e-05,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,120724800.0,59.66122159372118,0.5360290774127776,0.6854612258393267,26.602118,2.04,1.95,2914.0,0.851170003414154,75.05000305175781,56.459999084472656
2018-09-28,3.2782555e-06,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,91717600.0,60.6440025619398,0.5864065869135118,0.6656502980541636,26.602118,2.03,1.95,2913.98,0.8593000173568726,75.33000183105469,56.459999084472656
2018-09-29,1.7881393e-06,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,91717600.0,60.6440025619398,0.5864065869135118,0.6656502980541636,26.602118,2.03,1.95,2913.98,0.8593000173568726,75.33000183105469,56.459999084472656
2018-09-30,-0.0017108321,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,91717600.0,60.6440025619398,0.5864065869135118,0.6656502980541636,26.602118,2.03,1.95,2913.98,0.8593000173568726,75.33000183105469,57.35499954223633
2018-10-01,-1.5556812e-05,56.98749923706055,57.35499954223633,56.587501525878906,56.81499862670898,94403200.0,62.535257566518254,0.6495066207048268,0.6624215625842963,26.602118,2.04,2.19,2924.59,0.8616700172424316,75.69000244140625,57.5
2018-10-02,2.1457672e-06,56.8125,57.5,56.657501220703125,57.31999969482422,99152800.0,64.94611664956811,0.7318271697561656,0.6763026840186701,26.602118,2.03,2.19,2923.43,0.8637400269508362,75.69999694824219,58.36750030517578
2018-10-03,-8.165836e-06,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,114619200.0,68.00825580138913,0.8436246117064385,0.7097670695562238,26.602118,2.07,2.19,2925.51,0.8656700253486633,75.93000030517578,58.087501525878906
2018-10-04,-3.33786e-05,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,128168000.0,59.78372278060786,0.84023368655577,0.735860392956133,26.602118,2.06,2.19,2901.61,0.8713600039482117,74.55999755859375,57.102500915527344
2018-10-05,-2.4676323e-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,134322000.0,53.468676620897526,0.7542122489151097,0.7395307641479284,26.602118,2.05,2.19,2885.57,0.8682000041007996,73.62000274658203,57.102500915527344
2018-10-06,-6.198883e-06,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,134322000.0,53.468676620897526,0.7542122489151097,0.7395307641479284,26.602118,2.05,2.19,2885.57,0.8682000041007996,73.62000274658203,57.102500915527344
2018-10-07,-1.6152859e-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,134322000.0,53.468676620897526,0.7542122489151097,0.7395307641479284,26.602118,2.05,2.19,2885.57,0.8682000041007996,73.62000274658203,56.20000076293945
2018-10-08,-2.4735928e-05,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,118655600.0,52.62731922538243,0.6678513730104143,0.7251948859204256,26.602118,2.05,2.19,2884.43,0.8678600192070007,72.79000091552734,56.817501068115234
2018-10-09,-1.9133091e-05,55.90999984741211,56.817501068115234,55.5625,56.71749877929688,107564000.0,56.97404758392381,0.6544020554812207,0.7110363198325846,26.602118,2.05,2.19,2880.34,0.8700100183486938,73.05000305175781,56.587501525878906
2018-10-10,-3.2186508e-06,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,167962400.0,42.67678249820588,0.4268062375601289,0.6541903033780935,26.602118,2.04,2.19,2785.68,0.8690400123596191,69.51000213623047,54.875
