Date,Sentiment Score,Open,High,Low,Close,Volume,RSI,MACD,MACD Signal,Forward PE,T5YIE,FEDFUNDS,SP500,EUR=X,XLV,Next Day High
2018-07-19,0.0,35.531307220458984,35.673622131347656,35.39848327636719,35.445919036865234,16596811.0,59.83270810040639,0.3602856478257195,0.3239509884368328,11.089125,2.01,1.91,2804.49,0.8586900234222412,86.93000030517578,35.417457580566406
2018-07-20,0.0,35.29411697387695,35.417457580566406,35.21821594238281,35.417457580566406,15532798.0,59.04629009631117,0.3392614035082317,0.3270130714511126,11.089125,2.02,1.91,2801.83,0.857990026473999,86.76000213623047,35.417457580566406
2018-07-21,0.0,35.29411697387695,35.417457580566406,35.21821594238281,35.417457580566406,15532798.0,59.04629009631117,0.3392614035082317,0.3270130714511126,11.089125,2.02,1.91,2801.83,0.857990026473999,86.76000213623047,35.417457580566406
2018-07-22,0.0,35.29411697387695,35.417457580566406,35.21821594238281,35.417457580566406,15532798.0,59.04629009631117,0.3392614035082317,0.3270130714511126,11.089125,2.02,1.91,2801.83,0.857990026473999,86.76000213623047,35.588233947753906
2018-07-23,0.0,35.426944732666016,35.588233947753906,35.23719024658203,35.30360412597656,20853074.0,55.88210884743954,0.3098408635371257,0.3235786298683152,11.089125,2.01,1.91,2806.98,0.8516499996185303,86.94000244140625,35.815940856933594
2018-07-24,0.0,35.455406188964844,35.815940856933594,35.360530853271484,35.76850128173828,17804800.0,64.29575040986111,0.3203454459164021,0.3229319930779326,11.089125,2.0,1.91,2820.4,0.8551300168037415,87.7300033569336,36.11954498291016
2018-07-25,7.3313713e-06,35.74003982543945,36.11954498291016,35.63567352294922,36.043643951416016,17171030.0,68.16526303776803,0.346873574468006,0.3277203093559472,11.089125,2.01,1.91,2846.07,0.8557599782943726,88.8499984741211,36.4041748046875
2018-07-26,0.0,36.09108352661133,36.4041748046875,36.09108352661133,36.20493316650391,24840567.0,70.20384706967799,0.3765711216938712,0.337490471823532,11.089125,2.0,1.91,2837.44,0.8519700169563293,88.5999984741211,36.50853729248047
2018-07-27,1.5437603e-05,36.14800643920898,36.50853729248047,36.11954498291016,36.44212341308594,22111971.0,72.94739542071407,0.4144681812512303,0.3528860137090717,11.089125,2.0,1.91,2818.82,0.8588899970054626,87.95999908447266,36.50853729248047
2018-07-28,-1.8715858e-05,36.14800643920898,36.50853729248047,36.11954498291016,36.44212341308594,22111971.0,72.94739542071407,0.4144681812512303,0.3528860137090717,11.089125,2.0,1.91,2818.82,0.8588899970054626,87.95999908447266,36.50853729248047
2018-07-29,0.0,36.14800643920898,36.50853729248047,36.11954498291016,36.44212341308594,22111971.0,72.94739542071407,0.4144681812512303,0.3528860137090717,11.089125,2.0,1.91,2818.82,0.8588899970054626,87.95999908447266,36.69829177856445
2018-07-30,-1.770258e-05,36.39468765258789,36.69829177856445,36.223907470703125,36.6129035949707,21981486.0,74.75014979607538,0.4530598158553403,0.3729207741383254,11.089125,2.01,1.91,2802.6,0.8575999736785889,88.01000213623047,37.94117736816406
2018-07-31,0.0,36.25237274169922,37.94117736816406,36.18595886230469,37.88425064086914,50837371.0,83.54246951030406,0.5795503501512584,0.414246689340912,11.089125,2.0,1.91,2816.29,0.8541600108146667,88.93000030517578,38.25426864624024
2018-08-01,0.0,37.5996208190918,38.25426864624024,37.51423263549805,38.20683288574219,32734605.0,84.97234104752233,0.6977811147872046,0.4709535744301705,11.089125,2.0,1.91,2813.36,0.855459988117218,88.94999694824219,38.15939331054688
2018-08-02,0.0,37.59013366699219,38.15939331054688,37.50474548339844,37.618595123291016,31879284.0,72.58747857716503,0.7355351844940543,0.5238698964429473,11.089125,1.99,1.91,2827.22,0.857200026512146,89.27999877929688,38.57685089111328
2018-08-03,0.0,37.59013366699219,38.57685089111328,37.466793060302734,38.46299743652344,27368375.0,77.62822872961281,0.8240921451832719,0.5839143461910122,11.089125,2.0,1.91,2840.35,0.8631100058555603,89.80999755859375,38.57685089111328
2018-08-04,0.0,37.59013366699219,38.57685089111328,37.466793060302734,38.46299743652344,27368375.0,77.62822872961281,0.8240921451832719,0.5839143461910122,11.089125,2.0,1.91,2840.35,0.8631100058555603,89.80999755859375,38.57685089111328
2018-08-05,1.4305115e-05,37.59013366699219,38.57685089111328,37.466793060302734,38.46299743652344,27368375.0,77.62822872961281,0.8240921451832719,0.5839143461910122,11.089125,2.0,1.91,2840.35,0.8631100058555603,89.80999755859375,39.108158111572266
2018-08-06,0.0,38.29222106933594,39.108158111572266,38.26375579833984,38.937381744384766,27479572.0,79.86797690447823,0.9219256387129562,0.6515166046954011,11.089125,1.98,1.91,2850.4,0.8648800253868103,89.97000122070312,39.13662338256836
2018-08-07,0.0,38.75711441040039,39.13662338256836,38.700191497802734,38.74762725830078,18928575.0,76.56594774257422,0.9729324266202468,0.7157997690803702,11.089125,2.0,1.91,2858.45,0.8651999831199646,89.9800033569336,39.50664138793945
2018-08-08,2.1457672e-05,38.62428665161133,39.50664138793945,38.50094985961914,39.28842544555664,25837440.0,79.20471429584664,1.0449480568515526,0.7816294266346067,11.089125,1.98,1.91,2857.7,0.8618500232696533,90.12000274658205,39.25047302246094
2018-08-09,-0.0019991994,39.184059143066406,39.25047302246094,38.71916580200195,38.89942932128906,20121282.0,72.85024448575416,1.0584312893493006,0.8369897991775455,11.089125,1.97,1.91,2853.58,0.861270010471344,90.0199966430664,39.193546295166016
2018-08-10,0.0,38.71916580200195,39.193546295166016,38.61479949951172,38.83301544189453,18194148.0,71.79123951414137,1.0516352071739092,0.8799188807768182,11.089125,1.98,1.91,2833.28,0.8677600026130676,89.62999725341797,39.193546295166016
2018-08-11,0.0,38.71916580200195,39.193546295166016,38.61479949951172,38.83301544189453,18194148.0,71.79123951414137,1.0516352071739092,0.8799188807768182,11.089125,1.98,1.91,2833.28,0.8677600026130676,89.62999725341797,39.193546295166016
2018-08-12,0.0,38.71916580200195,39.193546295166016,38.61479949951172,38.83301544189453,18194148.0,71.79123951414137,1.0516352071739092,0.8799188807768182,11.089125,1.98,1.91,2833.28,0.8677600026130676,89.62999725341797,39.098670959472656
2018-08-13,-0.0019991994,38.851993560791016,39.098670959472656,38.71916580200195,38.71916580200195,19860627.0,69.91497238004051,1.0252441720060474,0.908983939022664,11.089125,1.99,1.91,2821.93,0.8776000142097473,89.66000366210938,38.937381744384766
2018-08-14,-1.3530254e-05,38.74762725830078,38.937381744384766,38.46299743652344,38.62428665161133,17336824.0,68.31265626178612,0.9853150336296252,0.9242501579440564,11.089125,1.99,1.91,2839.96,0.8769999742507935,90.08000183105467,39.12713623046875
2018-08-15,-1.5377998e-05,38.70967864990234,39.12713623046875,38.56736373901367,39.051231384277344,22428488.0,71.48011743580682,0.9768611285772408,0.9347723520706932,11.089125,1.97,1.91,2818.37,0.8813899755477905,89.93000030517578,39.34535217285156
2018-08-16,0.0,39.11764526367188,39.34535217285156,38.9658432006836,39.29791259765625,16457472.0,73.15011918759392,0.9787836515712414,0.9435746119708028,11.089125,1.97,1.91,2840.69,0.8815000057220459,90.80999755859376,40.02846145629883
2018-08-17,0.0,39.35483932495117,40.02846145629883,39.34535217285156,39.93358612060547,25910693.0,76.9033176171433,1.0198446711143845,0.9588286237995192,11.089125,1.96,1.91,2850.13,0.8794000148773193,91.08999633789062,40.02846145629883
2018-08-18,3.0994415e-06,39.35483932495117,40.02846145629883,39.34535217285156,39.93358612060547,25910693.0,76.9033176171433,1.0198446711143845,0.9588286237995192,11.089125,1.96,1.91,2850.13,0.8794000148773193,91.08999633789062,40.02846145629883
2018-08-19,-6.1392784e-06,39.35483932495117,40.02846145629883,39.34535217285156,39.93358612060547,25910693.0,76.9033176171433,1.0198446711143845,0.9588286237995192,11.089125,1.96,1.91,2850.13,0.8794000148773193,91.08999633789062,40.5787467956543
2018-08-20,1.758337e-05,40.0379524230957,40.5787467956543,39.93358612060547,40.16128921508789,22521029.0,78.08505001228167,1.058557173494485,0.9787743337385124,11.089125,1.95,1.91,2857.05,0.8743000030517578,91.38999938964844,40.265655517578125
2018-08-21,-4.172325e-06,40.16128921508789,40.265655517578125,39.83871078491211,40.0,18633244.0,75.15192399818002,1.0639577758822083,0.9958110221672516,11.089125,1.97,1.91,2862.96,0.8702200055122375,91.38999938964844,40.1707763671875
2018-08-22,-5.3048134e-06,39.99051284790039,40.1707763671875,39.667930603027344,39.91461181640625,15001687.0,73.57621007489857,1.0492525491371083,1.0064993275612228,11.089125,1.96,1.91,2861.82,0.8637999892234802,91.4800033569336,40.15180206298828
2018-08-23,-1.5318394e-05,39.95256042480469,40.15180206298828,39.810245513916016,40.0379524230957,21032148.0,74.41082573510448,1.035613202800505,1.0123221026090792,11.089125,1.99,1.91,2856.98,0.8632000088691711,91.4499969482422,40.31309127807617
2018-08-24,0.0,40.25616836547852,40.31309127807617,39.84819793701172,40.22770309448242,21661703.0,75.68332498835736,1.0282620510770286,1.015510092302669,11.089125,1.99,1.91,2874.69,0.8662999868392944,91.88999938964844,40.31309127807617
2018-08-25,-1.8239021e-05,40.25616836547852,40.31309127807617,39.84819793701172,40.22770309448242,21661703.0,75.68332498835736,1.0282620510770286,1.015510092302669,11.089125,1.99,1.91,2874.69,0.8662999868392944,91.88999938964844,40.31309127807617
2018-08-26,-7.688999e-06,40.25616836547852,40.31309127807617,39.84819793701172,40.22770309448242,21661703.0,75.68332498835736,1.0282620510770286,1.015510092302669,11.089125,1.99,1.91,2874.69,0.8662999868392944,91.88999938964844,40.436431884765625
2018-08-27,-1.4722347e-05,40.341556549072266,40.436431884765625,39.193546295166016,39.44971466064453,24485896.0,62.05731383688513,0.9487227602629956,1.0021526258947344,11.089125,2.0,1.91,2896.74,0.8584499955177307,92.22000122070312,39.63946914672852
2018-08-28,2.670288e-05,39.47817611694336,39.63946914672852,39.20303726196289,39.37381362915039,19871694.0,60.905234527237226,0.8695392135486202,0.9756299434255116,11.089125,1.99,1.91,2897.52,0.85589998960495,92.2699966430664,39.48766708374024
2018-08-29,-2.3961067e-05,39.37381362915039,39.48766708374024,39.06072235107422,39.37381362915039,15785020.0,60.905234527237226,0.7975915434613086,0.9400222634326708,11.089125,2.0,1.91,2914.04,0.8553400039672852,92.87000274658205,39.76280975341797
2018-08-30,1.579523e-05,39.11764526367188,39.76280975341797,39.08918380737305,39.37381362915039,16015425.0,60.905234527237226,0.7321329239517453,0.8984443955364858,11.089125,1.99,1.91,2901.13,0.8539900183677673,92.8000030517578,39.44971466064453
2018-08-31,-1.2516975e-05,39.1745719909668,39.44971466064453,38.98482131958008,39.39278793334961,20983559.0,61.13053917536738,0.6740179053096966,0.853559097491128,11.089125,1.98,1.91,2901.52,0.8572900295257568,92.77999877929688,39.44971466064453
2018-09-01,1.5497208e-06,39.1745719909668,39.44971466064453,38.98482131958008,39.39278793334961,20983559.0,61.13053917536738,0.6740179053096966,0.853559097491128,11.089125,1.98,1.95,2901.52,0.8572900295257568,92.77999877929688,39.44971466064453
2018-09-02,-8.881092e-06,39.1745719909668,39.44971466064453,38.98482131958008,39.39278793334961,20983559.0,61.13053917536738,0.6740179053096966,0.853559097491128,11.089125,1.98,1.95,2901.52,0.8572900295257568,92.77999877929688,39.44971466064453
2018-09-03,1.3411045e-05,39.1745719909668,39.44971466064453,38.98482131958008,39.39278793334961,20983559.0,61.13053917536738,0.6740179053096966,0.853559097491128,11.089125,1.98,1.95,2901.52,0.8619899749755859,92.77999877929688,39.4212532043457
2018-09-04,0.0,39.35483932495117,39.4212532043457,39.108158111572266,39.25047302246094,15274779.0,58.41147808620519,0.6094523233932136,0.8047377426715452,11.089125,1.99,1.95,2896.72,0.8609200119972229,92.04000091552734,39.77229690551758
2018-09-05,6.4373016e-06,39.1745719909668,39.77229690551758,39.14611053466797,39.70588302612305,21819908.0,63.939053811007554,0.588250431034048,0.7614402803440458,11.089125,1.98,1.95,2888.6,0.863070011138916,92.41000366210938,39.76280975341797
2018-09-06,-1.2874603e-05,39.70588302612305,39.76280975341797,39.32637786865234,39.63946914672852,18356780.0,62.63169043327717,0.5596375799059743,0.7210797402564315,11.089125,1.97,1.95,2878.05,0.8594599962234497,92.41000366210938,40.180267333984375
2018-09-07,-5.00679e-06,39.45920181274414,40.180267333984375,39.33586120605469,40.0379524230957,21221658.0,66.9926024773731,0.5626303074228858,0.6893898536897224,11.089125,1.98,1.95,2871.68,0.8605800271034241,92.5500030517578,40.180267333984375
2018-09-08,-3.9339066e-06,39.45920181274414,40.180267333984375,39.33586120605469,40.0379524230957,21221658.0,66.9926024773731,0.5626303074228858,0.6893898536897224,11.089125,1.98,1.95,2871.68,0.8605800271034241,92.5500030517578,40.180267333984375
2018-09-09,4.4703484e-06,39.45920181274414,40.180267333984375,39.33586120605469,40.0379524230957,21221658.0,66.9926024773731,0.5626303074228858,0.6893898536897224,11.089125,1.98,1.95,2871.68,0.8605800271034241,92.5500030517578,40.53130722045898
2018-09-10,-3.9339066e-06,40.2087287902832,40.53130722045898,39.89563751220703,39.90512466430664,21482206.0,64.2989522584432,0.5479673489937298,0.6611053527505238,11.089125,1.98,1.95,2877.13,0.8649700284004211,92.30999755859376,40.25616836547852
2018-09-11,1.4066696e-05,39.84819793701172,40.25616836547852,39.800758361816406,40.14231491088867,19658786.0,66.86132417972902,0.5491557932681062,0.6387154408540403,11.089125,2.01,1.95,2887.89,0.8623700141906738,92.2300033569336,40.59772109985352
2018-09-12,-9.059906e-06,40.13282775878906,40.59772109985352,40.11385345458984,40.23719024658203,17508205.0,67.85515780210412,0.5513971277461494,0.6212517782324621,11.089125,2.02,1.95,2888.92,0.8623600006103516,92.69000244140624,40.72106170654297
2018-09-13,1.4305115e-06,40.32258224487305,40.72106170654297,40.25616836547852,40.65464782714844,18666129.0,71.854843879776,0.5801708904992466,0.6130356006858191,11.089125,1.98,1.95,2904.18,0.8598999977111816,93.83999633789062,40.79696273803711
2018-09-14,4.351139e-06,40.55977249145508,40.79696273803711,40.32258224487305,40.75901412963867,16800655.0,72.76714947736933,0.6044283197437821,0.6113141444974117,11.089125,2.0,1.95,2904.98,0.8553000092506409,93.52999877929688,40.79696273803711
2018-09-15,-1.1205673e-05,40.55977249145508,40.79696273803711,40.32258224487305,40.75901412963867,16800655.0,72.76714947736933,0.6044283197437821,0.6113141444974117,11.089125,2.0,1.95,2904.98,0.8553000092506409,93.52999877929688,40.79696273803711
2018-09-16,5.4240227e-06,40.55977249145508,40.79696273803711,40.32258224487305,40.75901412963867,16800655.0,72.76714947736933,0.6044283197437821,0.6113141444974117,11.089125,2.0,1.95,2904.98,0.8553000092506409,93.52999877929688,40.96774291992188
2018-09-17,8.583069e-06,40.8159408569336,40.96774291992188,40.55028533935547,40.806453704833984,16904263.0,73.1925107969478,0.6203297096832117,0.6131172575345717,11.089125,1.99,1.95,2888.8,0.8599200248718262,93.19000244140624,41.44212341308594
2018-09-18,2.6226044e-06,40.79696273803711,41.44212341308594,40.63567352294922,41.28083419799805,20464991.0,77.05238508101834,0.6635610977265358,0.6232060255729646,11.089125,2.01,1.95,2904.31,0.8569599986076355,93.7300033569336,41.44212341308594
2018-09-19,-1.257658e-05,41.1954460144043,41.44212341308594,40.7874755859375,41.043643951416016,23783088.0,71.5083204371308,0.6709487342413709,0.6327545673066458,11.089125,2.02,1.95,2907.95,0.8561699986457825,93.5999984741211,41.63187789916992
2018-09-20,-1.6510487e-05,41.14800643920898,41.63187789916992,41.129032135009766,41.50853729248047,18419809.0,75.26493349556371,0.7061761378152198,0.6474388814083606,11.089125,2.02,1.95,2930.75,0.8565599918365479,94.51000213623048,41.93548583984375
2018-09-21,2.4318695e-05,41.53700256347656,41.93548583984375,41.37571334838867,41.80265808105469,37092579.0,77.30379935693034,0.7491909911246992,0.6677893033516283,11.089125,2.02,1.95,2929.67,0.8491899967193604,94.2699966430664,41.93548583984375
2018-09-22,1.1086464e-05,41.53700256347656,41.93548583984375,41.37571334838867,41.80265808105469,37092579.0,77.30379935693034,0.7491909911246992,0.6677893033516283,11.089125,2.02,1.95,2929.67,0.8491899967193604,94.2699966430664,41.93548583984375
2018-09-23,4.6789646e-05,41.53700256347656,41.93548583984375,41.37571334838867,41.80265808105469,37092579.0,77.30379935693034,0.7491909911246992,0.6677893033516283,11.089125,2.02,1.95,2929.67,0.8491899967193604,94.2699966430664,42.18216323852539
2018-09-24,0.0,41.68880462646485,42.18216323852539,41.58443832397461,41.679317474365234,18089591.0,74.52940453576406,0.7645151612338239,0.6871344749280675,11.089125,2.03,1.95,2919.37,0.8509899973869324,94.45999908447266,42.0208740234375
2018-09-25,1.6093254e-06,41.86906814575195,42.0208740234375,41.518028259277344,41.54648971557617,15318520.0,71.55121794155545,0.7572129073562692,0.7011501614137078,11.089125,2.05,1.95,2915.56,0.850849986076355,94.16999816894533,42.03984832763672
2018-09-26,-1.257658e-05,41.59392929077149,42.03984832763672,41.4041748046875,41.44212341308594,18384817.0,69.21100412473628,0.7345370443492101,0.7078275380008082,11.089125,2.04,1.95,2905.97,0.8501099944114685,94.37999725341795,41.91650772094727
2018-09-27,-1.579523e-05,41.54648971557617,41.91650772094727,41.44212341308594,41.65085220336914,14887434.0,71.2371781422814,0.7250509919947703,0.7112722287996006,11.089125,2.04,1.95,2914.0,0.851170003414154,94.86000061035156,41.87855911254883
2018-09-28,8.46386e-06,41.679317474365234,41.87855911254883,41.48956298828125,41.8121452331543,15454591.0,72.73057464478045,0.7222228907655222,0.7134623611927849,11.089125,2.03,1.95,2913.98,0.8593000173568726,95.1500015258789,41.87855911254883
2018-09-29,7.1525574e-06,41.679317474365234,41.87855911254883,41.48956298828125,41.8121452331543,15454591.0,72.73057464478045,0.7222228907655222,0.7134623611927849,11.089125,2.03,1.95,2913.98,0.8593000173568726,95.1500015258789,41.87855911254883
2018-09-30,-0.0019991994,41.679317474365234,41.87855911254883,41.48956298828125,41.8121452331543,15454591.0,72.73057464478045,0.7222228907655222,0.7134623611927849,11.089125,2.03,1.95,2913.98,0.8593000173568726,95.1500015258789,42.23908996582031
2018-10-01,-8.702278e-06,41.774192810058594,42.23908996582031,41.660343170166016,42.00189971923828,16872537.0,74.41368472453263,0.7269137916465667,0.7161526472835413,11.089125,2.04,2.19,2924.59,0.8616700172424316,95.62000274658205,42.11574935913086
2018-10-02,5.6028366e-06,41.94497299194336,42.11574935913086,41.86906814575195,41.95446014404297,18167693.0,73.19731636072386,0.7185207274591932,0.7166262633186717,11.089125,2.03,2.19,2923.43,0.8637400269508362,95.51000213623048,42.54269409179688
2018-10-03,-5.3048134e-06,42.01138687133789,42.54269409179688,42.01138687133789,42.51423263549805,23957631.0,77.8071111147474,0.748410910363404,0.7229831927276182,11.089125,2.07,2.19,2925.51,0.8656700253486633,95.33000183105467,42.49525451660156
2018-10-04,-2.5570393e-05,42.24857711791992,42.49525451660156,42.0208740234375,42.40986633300781,18960406.0,75.20987401004983,0.7549747285613435,0.7293814998943633,11.089125,2.06,2.19,2901.61,0.8713600039482117,94.4000015258789,42.69449615478516
2018-10-05,-1.4543533e-05,42.41935348510742,42.69449615478516,42.31499099731445,42.609107971191406,18112568.0,76.80189677732507,0.7674075404112841,0.7369867079977475,11.089125,2.05,2.19,2885.57,0.8682000041007996,94.29000091552734,42.69449615478516
2018-10-06,2.0861626e-06,42.41935348510742,42.69449615478516,42.31499099731445,42.609107971191406,18112568.0,76.80189677732507,0.7674075404112841,0.7369867079977475,11.089125,2.05,2.19,2885.57,0.8682000041007996,94.29000091552734,42.69449615478516
2018-10-07,-1.04904175e-05,42.41935348510742,42.69449615478516,42.31499099731445,42.609107971191406,18112568.0,76.80189677732507,0.7674075404112841,0.7369867079977475,11.089125,2.05,2.19,2885.57,0.8682000041007996,94.29000091552734,42.99810028076172
2018-10-08,-1.1086464e-05,42.457305908203125,42.99810028076172,42.40986633300781,42.96015167236328,24679621.0,79.32161988577387,0.7964064484736824,0.7488706560929345,11.089125,2.05,2.19,2884.43,0.8678600192070007,94.25,43.46299743652344
2018-10-09,-9.417534e-06,42.68500900268555,43.46299743652344,42.49525451660156,43.14041519165039,21486844.0,80.49331637021598,0.824430529565717,0.763982630787491,11.089125,2.05,2.19,2880.34,0.8700100183486938,94.41000366210938,43.3870964050293
2018-10-10,1.1920929e-06,43.12144088745117,43.3870964050293,42.20113754272461,42.2296028137207,33746234.0,61.52409153809991,0.7643341010757254,0.7640529248451379,11.089125,2.04,2.19,2785.68,0.8690400123596191,92.18000030517578,42.21062469482422
