Date,Sentiment Score,Open,High,Low,Close,Volume,RSI,MACD,MACD Signal,Forward PE,T5YIE,FEDFUNDS,SP500,EUR=X,XLRE,Next Trading Day,Next Day High
2018-07-13,0.0,172.3000030517578,172.67999267578125,171.08999633789062,171.69000244140625,987400.0,60.80582741311829,2.2615514938128456,2.5656145229608294,17.4653,2.07,1.91,2801.31,0.857200026512146,33.0,0,172.67999267578125
2018-07-14,0.0,172.3000030517578,172.67999267578125,171.08999633789062,171.69000244140625,987400.0,60.80582741311829,2.2615514938128456,2.5656145229608294,17.4653,2.07,1.91,2801.31,0.857200026512146,33.0,0,172.67999267578125
2018-07-15,-1.2278557e-05,172.3000030517578,172.67999267578125,171.08999633789062,171.69000244140625,987400.0,60.80582741311829,2.2615514938128456,2.5656145229608294,17.4653,2.07,1.91,2801.31,0.857200026512146,33.0,1,171.30999755859375
2018-07-16,1.2516975e-06,171.30999755859375,171.30999755859375,168.52999877929688,170.66000366210938,870200.0,56.51466147764504,2.0503830355614525,2.462568225480954,17.4653,2.05,1.91,2798.43,0.8562300205230713,32.81999969482422,1,172.22000122070312
2018-07-17,5.7816505e-06,171.22999572753906,172.22000122070312,170.22000122070312,170.47999572753906,1052200.0,55.773862372652985,1.8472118665319783,2.339496953691159,17.4653,2.03,1.91,2809.55,0.8540099859237671,32.599998474121094,1,171.22999572753906
2018-07-18,1.4901161e-05,169.8699951171875,171.22999572753906,168.86000061035156,170.72000122070312,1501900.0,56.59088570571335,1.686127065561493,2.2088229760652256,17.4653,2.03,1.91,2815.62,0.8581299781799316,32.47999954223633,1,174.38999938964844
2018-07-19,0.0,170.0399932861328,174.38999938964844,169.66000366210938,173.9600067138672,1726300.0,65.78118509005675,1.7991678783234877,2.126891956516878,17.4653,2.01,1.91,2804.49,0.8586900234222412,32.790000915527344,1,173.52999877929688
2018-07-20,0.0,173.0800018310547,173.52999877929688,170.32000732421875,170.5,1383100.0,52.90084757877152,1.5912173484316838,2.019757034899839,17.4653,2.02,1.91,2801.83,0.857990026473999,32.5,0,173.52999877929688
2018-07-21,0.0,173.0800018310547,173.52999877929688,170.32000732421875,170.5,1383100.0,52.90084757877152,1.5912173484316838,2.019757034899839,17.4653,2.02,1.91,2801.83,0.857990026473999,32.5,0,173.52999877929688
2018-07-22,0.0,173.0800018310547,173.52999877929688,170.32000732421875,170.5,1383100.0,52.90084757877152,1.5912173484316838,2.019757034899839,17.4653,2.02,1.91,2801.83,0.857990026473999,32.5,1,170.80999755859375
2018-07-23,0.0,170.60000610351562,170.80999755859375,169.02999877929688,170.3800048828125,1138800.0,52.516791142089104,1.400587353003715,1.895923098520614,17.4653,2.01,1.91,2806.98,0.8516499996185303,32.40999984741211,1,171.2100067138672
2018-07-24,0.0,170.5,171.2100067138672,169.5,169.8000030517578,2066200.0,50.60442355713774,1.1890043062109896,1.7545393400586893,17.4653,2.0,1.91,2820.4,0.8551300168037415,32.31999969482422,1,171.94000244140625
2018-07-25,7.5101852e-06,170.1699981689453,171.94000244140625,169.86000061035156,171.1300048828125,1630400.0,54.67984163811096,1.1157812183952842,1.6267877157260082,17.4653,2.01,1.91,2846.07,0.8557599782943726,32.63999938964844,1,172.97000122070312
2018-07-26,0.0,171.9199981689453,172.97000122070312,170.47999572753906,170.9199981689453,1265300.0,53.923311405883865,1.0289445744888042,1.5072190874785674,17.4653,2.0,1.91,2837.44,0.8519700169563293,32.75,1,171.75999450683594
2018-07-27,1.4066696e-05,171.25,171.75999450683594,167.77999877929688,168.5800018310547,1375400.0,46.24553394947562,0.7625179282404417,1.3582788556309422,17.4653,2.0,1.91,2818.82,0.8588899970054626,32.45000076293945,0,171.75999450683594
2018-07-28,-2.1457672e-05,171.25,171.75999450683594,167.77999877929688,168.5800018310547,1375400.0,46.24553394947562,0.7625179282404417,1.3582788556309422,17.4653,2.0,1.91,2818.82,0.8588899970054626,32.45000076293945,0,171.75999450683594
2018-07-29,0.0,171.25,171.75999450683594,167.77999877929688,168.5800018310547,1375400.0,46.24553394947562,0.7625179282404417,1.3582788556309422,17.4653,2.0,1.91,2818.82,0.8588899970054626,32.45000076293945,1,172.9199981689453
2018-07-30,-1.4305115e-05,168.60000610351562,172.9199981689453,166.9499969482422,171.86000061035156,1721400.0,55.75518420185366,0.8067417641066754,1.2479714373260888,17.4653,2.01,1.91,2802.6,0.8575999736785889,32.41999816894531,1,177.17999267578125
2018-07-31,0.0,173.0399932861328,177.17999267578125,171.89999389648438,176.2100067138672,2379500.0,64.67954548689498,1.1792054641215657,1.2342182426851842,17.4653,2.0,1.91,2816.29,0.8541600108146667,33.04999923706055,1,178.08999633789062
2018-08-01,0.0,175.5,178.08999633789062,174.2899932861328,177.75,2071300.0,67.20174336729487,1.5804319816695056,1.3034609904820484,17.4653,2.0,1.91,2813.36,0.855459988117218,33.27000045776367,1,178.38999938964844
2018-08-02,0.0,177.35000610351562,178.38999938964844,175.91000366210938,176.25999450683594,1711200.0,62.547824506906565,1.757911783921401,1.394351149169919,17.4653,1.99,1.91,2827.22,0.857200026512146,33.11000061035156,1,179.4499969482422
2018-08-03,0.0,176.25,179.4499969482422,175.99000549316406,178.27000427246094,1190600.0,65.97138153231585,2.037272387685164,1.522935396872968,17.4653,2.0,1.91,2840.35,0.8631100058555603,33.540000915527344,0,179.4499969482422
2018-08-04,0.0,176.25,179.4499969482422,175.99000549316406,178.27000427246094,1190600.0,65.97138153231585,2.037272387685164,1.522935396872968,17.4653,2.0,1.91,2840.35,0.8631100058555603,33.540000915527344,0,179.4499969482422
2018-08-05,1.13248825e-05,176.25,179.4499969482422,175.99000549316406,178.27000427246094,1190600.0,65.97138153231585,2.037272387685164,1.522935396872968,17.4653,2.0,1.91,2840.35,0.8631100058555603,33.540000915527344,1,179.0
2018-08-06,0.0,178.13999938964844,179.0,176.55999755859375,177.08999633789062,1316000.0,62.3670309277364,2.138796189156181,1.6461075553296107,17.4653,1.98,1.91,2850.4,0.8648800253868103,33.470001220703125,1,177.13999938964844
2018-08-07,0.0,177.13999938964844,177.13999938964844,175.00999450683594,176.47999572753906,831500.0,60.52607254920298,2.145302865959792,1.745946617455647,17.4653,2.0,1.91,2858.45,0.8651999831199646,33.400001525878906,1,177.0500030517578
2018-08-08,2.0682812e-05,176.5,177.0500030517578,175.36000061035156,176.27999877929688,771700.0,59.90175402290826,2.109998621248593,1.8187570182142363,17.4653,1.98,1.91,2857.7,0.8618500232696533,33.189998626708984,1,177.3300018310547
2018-08-09,-0.0017741323,176.1199951171875,177.3300018310547,174.8300018310547,176.6999969482422,1188500.0,60.81583163857248,2.0917971595673635,1.8733650464848617,17.4653,1.97,1.91,2853.58,0.861270010471344,33.25,1,176.72999572753906
2018-08-10,0.0,176.5800018310547,176.72999572753906,173.85000610351562,174.3800048828125,1214700.0,53.553599154511765,1.8686280187336592,1.8724176409346207,17.4653,1.98,1.91,2833.28,0.8677600026130676,32.93000030517578,0,176.72999572753906
2018-08-11,0.0,176.5800018310547,176.72999572753906,173.85000610351562,174.3800048828125,1214700.0,53.553599154511765,1.8686280187336592,1.8724176409346207,17.4653,1.98,1.91,2833.28,0.8677600026130676,32.93000030517578,0,176.72999572753906
2018-08-12,0.0,176.5800018310547,176.72999572753906,173.85000610351562,174.3800048828125,1214700.0,53.553599154511765,1.8686280187336592,1.8724176409346207,17.4653,1.98,1.91,2833.28,0.8677600026130676,32.93000030517578,1,175.4199981689453
2018-08-13,-0.0017741323,174.67999267578125,175.4199981689453,173.85000610351562,174.7899932861328,948300.0,54.58568546540204,1.705191122690252,1.838972337285748,17.4653,1.99,1.91,2821.93,0.8776000142097473,32.91999816894531,1,175.9199981689453
2018-08-14,-1.5377998e-05,175.0,175.9199981689453,174.75999450683594,175.58999633789062,959400.0,56.61169457994354,1.62152780230997,1.795483430290592,17.4653,1.99,1.91,2839.96,0.8769999742507935,33.04999923706055,1,177.35000610351562
2018-08-15,-1.4722347e-05,175.22999572753906,177.35000610351562,173.7899932861328,177.13999938964844,1964000.0,60.30651593200459,1.6611476346045606,1.7686162711533857,17.4653,1.97,1.91,2818.37,0.8813899755477905,33.34000015258789,1,177.05999755859375
2018-08-16,0.0,175.74000549316406,177.05999755859375,175.02000427246094,176.7899932861328,1378500.0,59.08299609698388,1.6453376415679486,1.7439605452362985,17.4653,1.97,1.91,2840.69,0.8815000057220459,33.599998474121094,1,178.6300048828125
2018-08-17,0.0,177.1199951171875,178.6300048828125,176.64999389648438,178.47999572753906,1211100.0,62.98770927261516,1.74901561794411,1.7449715597778606,17.4653,1.96,1.91,2850.13,0.8794000148773193,33.91999816894531,0,178.6300048828125
2018-08-18,3.7550926e-06,177.1199951171875,178.6300048828125,176.64999389648438,178.47999572753906,1211100.0,62.98770927261516,1.74901561794411,1.7449715597778606,17.4653,1.96,1.91,2850.13,0.8794000148773193,33.91999816894531,0,178.6300048828125
2018-08-19,-5.841255e-06,177.1199951171875,178.6300048828125,176.64999389648438,178.47999572753906,1211100.0,62.98770927261516,1.74901561794411,1.7449715597778606,17.4653,1.96,1.91,2850.13,0.8794000148773193,33.91999816894531,1,182.6199951171875
2018-08-20,1.6152859e-05,179.1300048828125,182.6199951171875,178.86000061035156,181.3699951171875,1779700.0,68.52010990399025,2.04085426165301,1.8041481001528905,17.4653,1.95,1.91,2857.05,0.8743000030517578,33.959999084472656,1,182.0500030517578
2018-08-21,-6.020069e-06,180.6999969482422,182.0500030517578,179.85000610351562,180.2100067138672,1175300.0,64.36162402353119,2.1537104858136047,1.8740605772850327,17.4653,1.97,1.91,2862.96,0.8702200055122375,33.650001525878906,1,180.6699981689453
2018-08-22,-4.351139e-06,180.509994506836,180.6699981689453,178.11000061035156,179.3800048828125,898400.0,61.4861808776803,2.151375922940048,1.9295236464160364,17.4653,1.96,1.91,2861.82,0.8637999892234802,33.439998626708984,1,181.1699981689453
2018-08-23,-1.50203705e-05,179.47000122070312,181.1699981689453,179.16000366210938,180.42999267578125,917700.0,63.69583417283828,2.2087894549090947,1.985376808114648,17.4653,1.99,1.91,2856.98,0.8632000088691711,33.36000061035156,1,181.0399932861328
2018-08-24,0.0,179.80999755859375,181.0399932861328,179.58999633789062,180.9199981689453,1108600.0,64.71330033050612,2.267688934340555,2.0418392333598296,17.4653,1.99,1.91,2874.69,0.8662999868392944,33.59000015258789,0,181.0399932861328
2018-08-25,-1.9788742e-05,179.80999755859375,181.0399932861328,179.58999633789062,180.9199981689453,1108600.0,64.71330033050612,2.267688934340555,2.0418392333598296,17.4653,1.99,1.91,2874.69,0.8662999868392944,33.59000015258789,0,181.0399932861328
2018-08-26,-8.881092e-06,179.80999755859375,181.0399932861328,179.58999633789062,180.9199981689453,1108600.0,64.71330033050612,2.267688934340555,2.0418392333598296,17.4653,1.99,1.91,2874.69,0.8662999868392944,33.59000015258789,1,181.4600067138672
2018-08-27,-1.770258e-05,181.2400054931641,181.4600067138672,178.9499969482422,180.07000732421875,1165600.0,61.49376935487268,2.2201871037250385,2.077508807432872,17.4653,2.0,1.91,2896.74,0.8584499955177307,33.540000915527344,1,182.5
2018-08-28,2.8789043e-05,180.3099975585937,182.5,179.1199951171875,182.44000244140625,1502100.0,66.4985049066701,2.346728731779365,2.1313527923021702,17.4653,1.99,1.91,2897.52,0.85589998960495,33.95000076293945,1,182.8600006103516
2018-08-29,-2.0623207e-05,182.6000061035156,182.8600006103516,180.83999633789065,181.5599975585937,1298500.0,63.21316739439394,2.3489278658793182,2.1748678070176,17.4653,2.0,1.91,2914.04,0.8553400039672852,33.900001525878906,1,182.3099975585937
2018-08-30,2.1398067e-05,181.6600036621093,182.3099975585937,180.4499969482422,181.4499969482422,1070400.0,62.79553748896078,2.3151074479993383,2.2029157352139475,17.4653,1.99,1.91,2901.13,0.8539900183677673,33.720001220703125,1,183.0800018310547
2018-08-31,-1.5974045e-05,182.32000732421875,183.0800018310547,181.0,183.02999877929688,2267000.0,66.24512899181887,2.3882670108498587,2.23998599034113,17.4653,1.98,1.91,2901.52,0.8572900295257568,33.849998474121094,0,183.0800018310547
2018-09-01,-2.8014183e-06,182.32000732421875,183.0800018310547,181.0,183.02999877929688,2267000.0,66.24512899181887,2.3882670108498587,2.23998599034113,17.4653,1.98,1.95,2901.52,0.8572900295257568,33.849998474121094,0,183.0800018310547
2018-09-02,-1.4781952e-05,182.32000732421875,183.0800018310547,181.0,183.02999877929688,2267000.0,66.24512899181887,2.3882670108498587,2.23998599034113,17.4653,1.98,1.95,2901.52,0.8572900295257568,33.849998474121094,0,183.0800018310547
2018-09-03,1.2814999e-05,182.32000732421875,183.0800018310547,181.0,183.02999877929688,2267000.0,66.24512899181887,2.3882670108498587,2.23998599034113,17.4653,1.98,1.95,2901.52,0.8619899749755859,33.849998474121094,1,183.88999938964844
2018-09-04,0.0,183.0,183.88999938964844,181.22999572753903,181.8300018310547,1565100.0,61.57544563311655,2.322642786319136,2.256517349536731,17.4653,1.99,1.95,2896.72,0.8609200119972229,33.54999923706055,1,183.57000732421875
2018-09-05,4.7683716e-06,181.0,183.57000732421875,180.0500030517578,182.4100036621093,2039200.0,62.93540716178943,2.291026884263033,2.2634192564819915,17.4653,1.98,1.95,2888.6,0.863070011138916,33.7599983215332,1,184.94000244140625
2018-09-06,-1.3232231e-05,183.4600067138672,184.94000244140625,183.17999267578125,184.5200042724609,1710500.0,67.44897844685363,2.408467159155805,2.2924288370167543,17.4653,1.97,1.95,2878.05,0.8594599962234497,33.869998931884766,1,183.6199951171875
2018-09-07,-5.543232e-06,183.0500030517578,183.6199951171875,181.27999877929688,181.69000244140625,1114700.0,57.359766096292965,2.2472767195243364,2.2833984135182708,17.4653,1.98,1.95,2871.68,0.8605800271034241,33.439998626708984,0,183.6199951171875
2018-09-08,-5.1259995e-06,183.0500030517578,183.6199951171875,181.27999877929688,181.69000244140625,1114700.0,57.359766096292965,2.2472767195243364,2.2833984135182708,17.4653,1.98,1.95,2871.68,0.8605800271034241,33.439998626708984,0,183.6199951171875
2018-09-09,3.5762787e-07,183.0500030517578,183.6199951171875,181.27999877929688,181.69000244140625,1114700.0,57.359766096292965,2.2472767195243364,2.2833984135182708,17.4653,1.98,1.95,2871.68,0.8605800271034241,33.439998626708984,1,183.57000732421875
2018-09-10,-5.2452087e-06,182.6199951171875,183.57000732421875,181.27999877929688,182.08999633789065,869200.0,58.30900489062984,2.127286267458288,2.252175984306274,17.4653,1.98,1.95,2877.13,0.8649700284004211,33.619998931884766,1,185.5500030517578
2018-09-11,1.6331673e-05,182.8699951171875,185.5500030517578,182.3699951171875,184.3000030517578,1740800.0,63.1854199462346,2.185330907345133,2.2388069689140457,17.4653,2.01,1.95,2887.89,0.8623700141906738,33.630001068115234,1,185.97999572753903
2018-09-12,-1.23381615e-05,184.38999938964844,185.97999572753903,183.69000244140625,184.94000244140625,1562300.0,64.4810734804319,2.2569575034980005,2.2424370758308365,17.4653,2.02,1.95,2888.92,0.8623600006103516,33.65999984741211,1,186.02999877929688
2018-09-13,1.3709068e-06,186.0,186.02999877929688,184.8300018310547,185.22999572753903,1253000.0,65.0807635249714,2.31048826116114,2.2560473128968974,17.4653,1.98,1.95,2904.18,0.8598999977111816,33.869998931884766,1,184.42999267578125
2018-09-14,5.00679e-06,184.42999267578125,184.42999267578125,180.3699951171875,182.5,966400.0,55.569051394699606,2.1083205259521094,2.22650195550794,17.4653,2.0,1.95,2904.98,0.8553000092506409,33.58000183105469,0,184.42999267578125
2018-09-15,-9.357929e-06,184.42999267578125,184.42999267578125,180.3699951171875,182.5,966400.0,55.569051394699606,2.1083205259521094,2.22650195550794,17.4653,2.0,1.95,2904.98,0.8553000092506409,33.58000183105469,0,184.42999267578125
2018-09-16,7.033348e-06,184.42999267578125,184.42999267578125,180.3699951171875,182.5,966400.0,55.569051394699606,2.1083205259521094,2.22650195550794,17.4653,2.0,1.95,2904.98,0.8553000092506409,33.58000183105469,1,184.1000061035156
2018-09-17,9.059906e-06,182.5399932861328,184.1000061035156,180.69000244140625,183.4600067138672,990600.0,57.899249692461176,2.002482288635832,2.181698022133518,17.4653,1.99,1.95,2888.8,0.8599200248718262,33.77000045776367,1,183.3699951171875
2018-09-18,2.8014183e-06,182.83999633789065,183.3699951171875,181.13999938964844,181.4199981689453,1384500.0,51.69488563118318,1.7340045573699283,2.0921593291808,17.4653,2.01,1.95,2904.31,0.8569599986076355,33.56999969482422,1,181.88999938964844
2018-09-19,-1.5258789e-05,181.88999938964844,181.88999938964844,179.10000610351562,179.80999755859375,1290400.0,47.379737348554606,1.3754649237019692,1.948820448085034,17.4653,2.02,1.95,2907.95,0.8561699986457825,33.25,1,181.32000732421875
2018-09-20,-1.758337e-05,179.94000244140625,181.32000732421875,178.2100067138672,180.11000061035156,1426600.0,48.246641335287535,1.1028148567382343,1.7796193298156742,17.4653,2.02,1.95,2930.75,0.8565599918365479,33.5,1,182.0500030517578
2018-09-21,2.3722649e-05,180.07000732421875,182.0500030517578,180.05999755859375,180.47999572753903,2263100.0,49.35482331261486,0.9061477212375736,1.604925008100054,17.4653,2.02,1.95,2929.67,0.8491899967193604,33.150001525878906,0,182.0500030517578
2018-09-22,7.688999e-06,180.07000732421875,182.0500030517578,180.05999755859375,180.47999572753903,2263100.0,49.35482331261486,0.9061477212375736,1.604925008100054,17.4653,2.02,1.95,2929.67,0.8491899967193604,33.150001525878906,0,182.0500030517578
2018-09-23,4.720688e-05,180.07000732421875,182.0500030517578,180.05999755859375,180.47999572753903,2263100.0,49.35482331261486,0.9061477212375736,1.604925008100054,17.4653,2.02,1.95,2929.67,0.8491899967193604,33.150001525878906,1,180.63999938964844
2018-09-24,0.0,180.3800048828125,180.63999938964844,176.08999633789062,176.6699981689453,1211600.0,39.88405455535492,0.4378058842339953,1.3715011833268425,17.4653,2.03,1.95,2919.37,0.8509899973869324,32.5,1,178.5
2018-09-25,5.9604645e-08,177.57000732421875,178.5,176.85000610351562,176.99000549316406,1257100.0,40.90968717495672,0.0914098055023941,1.1154829077619528,17.4653,2.05,1.95,2915.56,0.850849986076355,32.470001220703125,1,178.0399932861328
2018-09-26,-1.4424324e-05,176.99000549316406,178.0399932861328,175.1999969482422,175.30999755859375,1130800.0,37.310765458225184,-0.3150425678342685,0.8293778126427085,17.4653,2.04,1.95,2905.97,0.8501099944114685,32.11000061035156,1,176.88999938964844
2018-09-27,-1.5616417e-05,175.9499969482422,176.88999938964844,175.22000122070312,175.47000122070312,1042700.0,37.87135040137289,-0.6171341058889368,0.5400754289363794,17.4653,2.04,1.95,2914.0,0.851170003414154,32.209999084472656,1,176.77000427246094
2018-09-28,7.4505806e-06,175.75999450683594,176.77000427246094,174.88999938964844,176.75,1740200.0,42.315340772479786,-0.7446744783138968,0.2831254474863241,17.4653,2.03,1.95,2913.98,0.8593000173568726,32.61000061035156,0,176.77000427246094
2018-09-29,4.5895576e-06,175.75999450683594,176.77000427246094,174.88999938964844,176.75,1740200.0,42.315340772479786,-0.7446744783138968,0.2831254474863241,17.4653,2.03,1.95,2913.98,0.8593000173568726,32.61000061035156,0,176.77000427246094
2018-09-30,-0.0017741323,175.75999450683594,176.77000427246094,174.88999938964844,176.75,1740200.0,42.315340772479786,-0.7446744783138968,0.2831254474863241,17.4653,2.03,1.95,2913.98,0.8593000173568726,32.61000061035156,1,178.3300018310547
2018-10-01,-8.046627e-06,176.7899932861328,178.3300018310547,176.22000122070312,176.63999938964844,1155600.0,42.037059648397936,-0.8448879301470811,0.057522771959643,17.4653,2.04,2.19,2924.59,0.8616700172424316,32.36000061035156,1,177.1999969482422
2018-10-02,7.4505806e-06,176.5500030517578,177.1999969482422,175.67999267578125,176.0500030517578,1111000.0,40.49867265236937,-0.9608396252880312,-0.1461497074898917,17.4653,2.03,2.19,2923.43,0.8637400269508362,32.2599983215332,1,176.99000549316406
2018-10-03,2.9802322e-07,176.27999877929688,176.99000549316406,171.38999938964844,173.10000610351562,1093600.0,33.8318878623439,-1.2760626230469825,-0.3721322906013099,17.4653,2.07,2.19,2925.51,0.8656700253486633,31.88999938964844,1,173.05999755859375
2018-10-04,-2.7358532e-05,172.25,173.05999755859375,168.41000366210938,169.0800018310547,1950400.0,27.24900745102584,-1.829174285498368,-0.6635406895807217,17.4653,2.06,2.19,2901.61,0.8713600039482117,31.739999771118164,1,171.9199981689453
2018-10-05,-1.50203705e-05,170.49000549316406,171.9199981689453,169.6999969482422,171.27999877929688,1759200.0,34.73346820211201,-2.0661802555307247,-0.9440686027707224,17.4653,2.05,2.19,2885.57,0.8682000041007996,31.75,0,171.9199981689453
2018-10-06,3.1590462e-06,170.49000549316406,171.9199981689453,169.6999969482422,171.27999877929688,1759200.0,34.73346820211201,-2.0661802555307247,-0.9440686027707224,17.4653,2.05,2.19,2885.57,0.8682000041007996,31.75,0,171.9199981689453
2018-10-07,-1.0728836e-05,170.49000549316406,171.9199981689453,169.6999969482422,171.27999877929688,1759200.0,34.73346820211201,-2.0661802555307247,-0.9440686027707224,17.4653,2.05,2.19,2885.57,0.8682000041007996,31.75,1,175.4499969482422
2018-10-08,-1.8060207e-05,172.07000732421875,175.4499969482422,171.7100067138672,174.91000366210938,1537900.0,44.82061345374225,-1.9387494407672528,-1.1430047703700286,17.4653,2.05,2.19,2884.43,0.8678600192070007,32.15999984741211,1,176.6699981689453
2018-10-09,-1.13248825e-05,174.91000366210938,176.6699981689453,173.5800018310547,175.10000610351562,1198300.0,45.29718060639557,-1.801659582697738,-1.2747357328355704,17.4653,2.05,2.19,2880.34,0.8700100183486938,32.27000045776367,1,175.77000427246094
2018-10-10,-4.9471855e-06,174.0,175.77000427246094,172.47999572753906,172.6199951171875,1697500.0,40.39334237891213,-1.8715568998409824,-1.3940999662366529,17.4653,2.04,2.19,2785.68,0.8690400123596191,31.76000022888184,1,173.42999267578125
