Date,Sentiment Score,Open,High,Low,Close,Volume,RSI,MACD,MACD Signal,Forward PE,T5YIE,FEDFUNDS,SP500,EUR=X,XLE,Next Trading Day,Next Day High
2018-07-07,-1.0728836e-05,81.95999908447266,82.69999694824219,81.66000366210938,82.33000183105469,7637100.0,56.02671539399756,0.4055539945302939,0.3335308683279763,12.357306,2.08,1.91,2759.82,0.8550000190734863,75.66999816894531,0,82.69999694824219
2018-07-08,-8.583069e-06,81.95999908447266,82.69999694824219,81.66000366210938,82.33000183105469,7637100.0,56.02671539399756,0.4055539945302939,0.3335308683279763,12.357306,2.08,1.91,2759.82,0.8550000190734863,75.66999816894531,1,83.12999725341797
2018-07-09,0.0,82.80999755859375,83.12999725341797,82.55999755859375,82.9000015258789,7158600.0,58.66723966440238,0.4650227985306117,0.3598292543685034,12.357306,2.1,1.91,2784.17,0.8508999943733215,76.80000305175781,1,84.12000274658203
2018-07-10,0.0,83.69999694824219,84.12000274658203,83.51000213623047,83.66000366210938,8806200.0,61.948202472754375,0.5669427122639945,0.4012519459476016,12.357306,2.09,1.91,2793.84,0.8505600094795227,77.37000274658203,1,83.52999877929688
2018-07-11,4.6491623e-06,83.02999877929688,83.52999877929688,82.02999877929688,82.58999633789062,10405300.0,55.29337750536697,0.5549769012939123,0.4319969370168638,12.357306,2.07,1.91,2774.02,0.8527299761772156,75.7300033569336,1,83.23999786376953
2018-07-12,3.5762787e-07,83.01000213623047,83.23999786376953,82.30999755859375,82.69000244140625,9762200.0,55.77160391694928,0.5472551499448599,0.455048579602463,12.357306,2.06,1.91,2798.29,0.8564000129699707,75.86000061035156,1,83.75
2018-07-13,0.0,82.68000030517578,83.75,82.55999755859375,83.30999755859375,8720000.0,58.71975926540116,0.5844271187781516,0.4809242874376007,12.357306,2.07,1.91,2801.31,0.857200026512146,76.26000213623047,0,83.75
2018-07-14,0.0,82.68000030517578,83.75,82.55999755859375,83.30999755859375,8720000.0,58.71975926540116,0.5844271187781516,0.4809242874376007,12.357306,2.07,1.91,2801.31,0.857200026512146,76.26000213623047,0,83.75
2018-07-15,-1.8894672e-05,82.68000030517578,83.75,82.55999755859375,83.30999755859375,8720000.0,58.71975926540116,0.5844271187781516,0.4809242874376007,12.357306,2.07,1.91,2801.31,0.857200026512146,76.26000213623047,1,82.79000091552734
2018-07-16,-2.4437904e-06,82.5199966430664,82.79000091552734,82.0,82.48999786376953,8306900.0,53.62818184015232,0.5414772370088201,0.4930348773518446,12.357306,2.05,1.91,2798.43,0.8562300205230713,75.37999725341797,1,82.75
2018-07-17,4.887581e-06,82.26000213623047,82.75,82.04000091552734,82.30999755859375,7373300.0,52.55098959410759,0.4872973652722834,0.4918873749359324,12.357306,2.03,1.91,2809.55,0.8540099859237671,75.08000183105469,1,82.31999969482422
2018-07-18,1.1384487e-05,81.80000305175781,82.31999969482422,81.48999786376953,82.22000122070312,8711900.0,51.988718781978925,0.4321163064415856,0.479933161237063,12.357306,2.03,1.91,2815.62,0.8581299781799316,75.12999725341797,1,82.62000274658203
2018-07-19,0.0,82.19999694824219,82.62000274658203,81.72000122070312,82.01000213623047,8659100.0,50.6274986645846,0.367206817069956,0.4573878924036416,12.357306,2.01,1.91,2804.49,0.8586900234222412,75.1500015258789,1,81.93000030517578
2018-07-20,0.0,81.72000122070312,81.93000030517578,81.25,81.4000015258789,9196300.0,46.79472074747528,0.2635060936075035,0.418611532644414,12.357306,2.02,1.91,2801.83,0.857990026473999,74.88999938964844,0,81.93000030517578
2018-07-21,0.0,81.72000122070312,81.93000030517578,81.25,81.4000015258789,9196300.0,46.79472074747528,0.2635060936075035,0.418611532644414,12.357306,2.02,1.91,2801.83,0.857990026473999,74.88999938964844,0,81.93000030517578
2018-07-22,0.0,81.72000122070312,81.93000030517578,81.25,81.4000015258789,9196300.0,46.79472074747528,0.2635060936075035,0.418611532644414,12.357306,2.02,1.91,2801.83,0.857990026473999,74.88999938964844,1,82.0
2018-07-23,0.0,81.94999694824219,82.0,81.18000030517578,81.4000015258789,8425900.0,46.79472074747528,0.1792561696000802,0.3707404600355473,12.357306,2.01,1.91,2806.98,0.8516499996185303,74.55999755859375,1,83.0199966430664
2018-07-24,0.0,81.5199966430664,83.0199966430664,81.4800033569336,83.01000213623047,11121000.0,56.804618412085375,0.2396386861510819,0.3445201052586542,12.357306,2.0,1.91,2820.4,0.8551300168037415,75.5,1,83.73999786376953
2018-07-25,3.516674e-06,83.01000213623047,83.73999786376953,82.51000213623047,83.58999633789062,9523600.0,59.7429395844006,0.3304833441379884,0.3417127530345211,12.357306,2.01,1.91,2846.07,0.8557599782943726,76.12999725341797,1,84.4000015258789
2018-07-26,0.0,83.83000183105469,84.4000015258789,83.37000274658203,84.23999786376953,13210100.0,62.79724498177941,0.4497437153472674,0.3633189454970703,12.357306,2.0,1.91,2837.44,0.8519700169563293,76.95999908447266,1,82.37999725341797
2018-07-27,1.2099743e-05,80.97000122070312,82.37999725341797,80.80999755859375,81.91999816894531,18220800.0,48.6186921117066,0.3529848428859736,0.361252124974851,12.357306,2.0,1.91,2818.82,0.8588899970054626,76.62999725341797,0,82.37999725341797
2018-07-28,-2.5629997e-05,80.97000122070312,82.37999725341797,80.80999755859375,81.91999816894531,18220800.0,48.6186921117066,0.3529848428859736,0.361252124974851,12.357306,2.0,1.91,2818.82,0.8588899970054626,76.62999725341797,0,82.37999725341797
2018-07-29,0.0,80.97000122070312,82.37999725341797,80.80999755859375,81.91999816894531,18220800.0,48.6186921117066,0.3529848428859736,0.361252124974851,12.357306,2.0,1.91,2818.82,0.8588899970054626,76.62999725341797,1,82.12999725341797
2018-07-30,-2.1994114e-05,82.12999725341797,82.12999725341797,80.70999908447266,81.73999786376953,11282800.0,47.71847376909364,0.2587949914804994,0.3407606982759806,12.357306,2.01,1.91,2802.6,0.8575999736785889,77.26000213623047,1,82.1500015258789
2018-07-31,0.0,81.63999938964844,82.1500015258789,81.44000244140625,81.51000213623047,11716800.0,46.53288047676829,0.1637030556585017,0.3053491697524849,12.357306,2.0,1.91,2816.29,0.8541600108146667,77.12000274658203,1,80.93000030517578
2018-08-01,0.0,80.88999938964844,80.93000030517578,80.22000122070312,80.38999938964844,8936300.0,41.16873318134673,-0.0020096835950056,0.2438773990829867,12.357306,2.0,1.91,2813.36,0.855459988117218,76.05000305175781,1,80.26000213623047
2018-08-02,0.0,79.88999938964844,80.26000213623047,79.44999694824219,79.91000366210938,8364300.0,39.08904244717756,-0.1701089569039169,0.161080127885606,12.357306,1.99,1.91,2827.22,0.857200026512146,75.62999725341797,1,80.30000305175781
2018-08-03,0.0,79.97000122070312,80.30000305175781,79.62999725341797,80.19999694824219,7811100.0,41.02732607920567,-0.2767387355951314,0.0735163551894585,12.357306,2.0,1.91,2840.35,0.8631100058555603,75.23999786376953,0,80.30000305175781
2018-08-04,0.0,79.97000122070312,80.30000305175781,79.62999725341797,80.19999694824219,7811100.0,41.02732607920567,-0.2767387355951314,0.0735163551894585,12.357306,2.0,1.91,2840.35,0.8631100058555603,75.23999786376953,0,80.30000305175781
2018-08-05,7.867813e-06,79.97000122070312,80.30000305175781,79.62999725341797,80.19999694824219,7811100.0,41.02732607920567,-0.2767387355951314,0.0735163551894585,12.357306,2.0,1.91,2840.35,0.8631100058555603,75.23999786376953,1,80.43000030517578
2018-08-06,0.0,80.25,80.43000030517578,79.73999786376953,80.18000030517578,10041800.0,40.93060438532477,-0.3587220410183818,-0.0129313240521095,12.357306,1.98,1.91,2850.4,0.8648800253868103,75.5199966430664,1,81.58999633789062
2018-08-07,0.0,80.91000366210938,81.58999633789062,80.30999755859375,81.2699966430664,10698100.0,48.111439152540775,-0.3319147001818692,-0.0767279992780614,12.357306,2.0,1.91,2858.45,0.8651999831199646,76.08000183105469,1,81.2300033569336
2018-08-08,1.4662743e-05,81.0199966430664,81.2300033569336,80.3499984741211,80.7300033569336,7275000.0,45.18110428637463,-0.3502056816090828,-0.1314235357442657,12.357306,1.98,1.91,2857.7,0.8618500232696533,75.52999877929688,1,80.91000366210938
2018-08-09,-0.001537323,80.7300033569336,80.91000366210938,80.11000061035156,80.31999969482422,9828500.0,43.03770976696467,-0.3932521195153668,-0.1837892524984859,12.357306,1.97,1.91,2853.58,0.861270010471344,74.83000183105469,1,79.5199966430664
2018-08-10,0.0,79.51000213623047,79.5199966430664,78.86000061035156,79.41999816894531,12954300.0,38.697880476229216,-0.494291449061734,-0.2458896918111355,12.357306,1.98,1.91,2833.28,0.8677600026130676,75.29000091552734,0,79.5199966430664
2018-08-11,0.0,79.51000213623047,79.5199966430664,78.86000061035156,79.41999816894531,12954300.0,38.697880476229216,-0.494291449061734,-0.2458896918111355,12.357306,1.98,1.91,2833.28,0.8677600026130676,75.29000091552734,0,79.5199966430664
2018-08-12,0.0,79.51000213623047,79.5199966430664,78.86000061035156,79.41999816894531,12954300.0,38.697880476229216,-0.494291449061734,-0.2458896918111355,12.357306,1.98,1.91,2833.28,0.8677600026130676,75.29000091552734,1,79.75
2018-08-13,-0.001537323,79.44999694824219,79.75,78.43000030517578,78.55999755859375,10308500.0,35.059793746778006,-0.6364244032464939,-0.3239966340982072,12.357306,1.99,1.91,2821.93,0.8776000142097473,74.33000183105469,1,79.06999969482422
2018-08-14,-1.8179417e-05,78.98999786376953,79.06999969482422,78.08000183105469,78.30999755859375,8005900.0,34.057433758453804,-0.76047245107506,-0.4112917974935778,12.357306,1.99,1.91,2839.96,0.8769999742507935,74.51000213623047,1,77.9000015258789
2018-08-15,-1.5377998e-05,77.77999877929688,77.9000015258789,76.51000213623047,76.94000244140625,16307800.0,29.14068694609097,-0.9582820995930064,-0.5206898579134636,12.357306,1.97,1.91,2818.37,0.8813899755477905,71.91000366210938,1,78.0999984741211
2018-08-16,0.0,77.27999877929688,78.0999984741211,77.19999694824219,78.0,11519900.0,36.74924200675984,-1.0177823654147744,-0.6201083594137258,12.357306,1.97,1.91,2840.69,0.8815000057220459,72.43000030517578,1,78.48999786376953
2018-08-17,0.0,78.33999633789062,78.48999786376953,77.80000305175781,78.26000213623047,10178400.0,38.49378230417146,-1.0320598122092974,-0.7024986499728401,12.357306,1.96,1.91,2850.13,0.8794000148773193,72.61000061035156,0,78.48999786376953
2018-08-18,-3.5762787e-07,78.33999633789062,78.48999786376953,77.80000305175781,78.26000213623047,10178400.0,38.49378230417146,-1.0320598122092974,-0.7024986499728401,12.357306,1.96,1.91,2850.13,0.8794000148773193,72.61000061035156,0,78.48999786376953
2018-08-19,-1.0728836e-05,78.33999633789062,78.48999786376953,77.80000305175781,78.26000213623047,10178400.0,38.49378230417146,-1.0320598122092974,-0.7024986499728401,12.357306,1.96,1.91,2850.13,0.8794000148773193,72.61000061035156,1,79.0
2018-08-20,1.3053417e-05,78.26000213623047,79.0,78.16999816894531,78.80999755859375,8152100.0,42.12988750520394,-0.9876102019343164,-0.7595209603651354,12.357306,1.95,1.91,2857.05,0.8743000030517578,73.0999984741211,1,79.58000183105469
2018-08-21,-1.2040138e-05,79.05000305175781,79.58000183105469,78.66999816894531,78.83000183105469,9192200.0,42.26358264511624,-0.9399344091643372,-0.7956036501249757,12.357306,1.97,1.91,2862.96,0.8702200055122375,73.47000122070312,1,80.05000305175781
2018-08-22,-7.5101852e-06,79.11000061035156,80.05000305175781,79.0199966430664,79.95999908447266,10098200.0,49.37800810685585,-0.8017278457908219,-0.796828489258145,12.357306,1.96,1.91,2861.82,0.8637999892234802,74.3499984741211,1,79.62999725341797
2018-08-23,-1.7523766e-05,79.55999755859375,79.62999725341797,78.9000015258789,79.08000183105469,7203900.0,44.75311322458296,-0.7545090617019952,-0.788364603746915,12.357306,1.99,1.91,2856.98,0.8632000088691711,74.0,1,80.05000305175781
2018-08-24,0.0,79.5199966430664,80.05000305175781,79.41999816894531,79.62000274658203,6545200.0,47.9733794642008,-0.6658388978672463,-0.7638594625709813,12.357306,1.99,1.91,2874.69,0.8662999868392944,74.54000091552734,0,80.05000305175781
2018-08-25,-2.4914742e-05,79.5199966430664,80.05000305175781,79.41999816894531,79.62000274658203,6545200.0,47.9733794642008,-0.6658388978672463,-0.7638594625709813,12.357306,1.99,1.91,2874.69,0.8662999868392944,74.54000091552734,0,80.05000305175781
2018-08-26,-1.2218952e-05,79.5199966430664,80.05000305175781,79.41999816894531,79.62000274658203,6545200.0,47.9733794642008,-0.6658388978672463,-0.7638594625709813,12.357306,1.99,1.91,2874.69,0.8662999868392944,74.54000091552734,1,80.47000122070312
2018-08-27,-1.680851e-05,79.91000366210938,80.47000122070312,79.86000061035156,80.4000015258789,6671900.0,52.29851734795688,-0.5265579392736868,-0.7163991579115223,12.357306,2.0,1.91,2896.74,0.8584499955177307,75.08999633789062,1,80.81999969482422
2018-08-28,2.348423e-05,80.58000183105469,80.81999969482422,80.19999694824219,80.27999877929688,8823400.0,51.58795111289478,-0.421006889512924,-0.6573207042318027,12.357306,1.99,1.91,2897.52,0.85589998960495,74.7699966430664,1,81.04000091552734
2018-08-29,-2.7775764e-05,80.44000244140625,81.04000091552734,80.0999984741211,80.86000061035156,8004800.0,54.78549031230613,-0.2872444464593826,-0.5833054526773187,12.357306,2.0,1.91,2914.04,0.8553400039672852,75.2300033569336,1,80.77999877929688
2018-08-30,1.40070915e-05,80.44999694824219,80.77999877929688,80.12000274658203,80.51000213623047,7450900.0,52.53074524267164,-0.2070914768007838,-0.5080626575020117,12.357306,1.99,1.91,2901.13,0.8539900183677673,75.0199966430664,1,80.45999908447266
2018-08-31,-1.9192696e-05,80.23999786376953,80.45999908447266,79.7699966430664,80.16999816894531,10700000.0,50.36234065988797,-0.1690563728710543,-0.4402614005758202,12.357306,1.98,1.91,2901.52,0.8572900295257568,74.44000244140625,0,80.45999908447266
2018-09-01,-5.4240227e-06,80.23999786376953,80.45999908447266,79.7699966430664,80.16999816894531,10700000.0,50.36234065988797,-0.1690563728710543,-0.4402614005758202,12.357306,1.98,1.95,2901.52,0.8572900295257568,74.44000244140625,0,80.45999908447266
2018-09-02,-1.3828278e-05,80.23999786376953,80.45999908447266,79.7699966430664,80.16999816894531,10700000.0,50.36234065988797,-0.1690563728710543,-0.4402614005758202,12.357306,1.98,1.95,2901.52,0.8572900295257568,74.44000244140625,0,80.45999908447266
2018-09-03,8.34465e-06,80.23999786376953,80.45999908447266,79.7699966430664,80.16999816894531,10700000.0,50.36234065988797,-0.1690563728710543,-0.4402614005758202,12.357306,1.98,1.95,2901.52,0.8619899749755859,74.44000244140625,1,80.69000244140625
2018-09-04,0.0,80.41000366210938,80.69000244140625,79.80999755859375,80.29000091552734,8855000.0,51.12911721132202,-0.1277573529951041,-0.377760591059677,12.357306,1.99,1.95,2896.72,0.8609200119972229,74.27999877929688,1,81.43000030517578
2018-09-05,2.5629997e-06,79.9000015258789,81.43000030517578,79.5999984741211,81.36000061035156,13878400.0,57.44185018596861,-0.0085885457787355,-0.3039261820034887,12.357306,1.98,1.95,2888.6,0.863070011138916,74.18000030517578,1,81.63999938964844
2018-09-06,-1.5556812e-05,81.11000061035156,81.63999938964844,80.33999633789062,80.45999908447266,13320600.0,51.42479394645362,0.0130802104691554,-0.2405249035089599,12.357306,1.97,1.95,2878.05,0.8594599962234497,72.80999755859375,1,81.93000030517578
2018-09-07,-1.2993813e-05,80.1500015258789,81.93000030517578,79.81999969482422,81.83000183105469,16417800.0,58.54364128527977,0.1391960624081605,-0.1645807103255358,12.357306,1.98,1.95,2871.68,0.8605800271034241,72.80000305175781,0,81.93000030517578
2018-09-08,-1.1503696e-05,80.1500015258789,81.93000030517578,79.81999969482422,81.83000183105469,16417800.0,58.54364128527977,0.1391960624081605,-0.1645807103255358,12.357306,1.98,1.95,2871.68,0.8605800271034241,72.80000305175781,0,81.93000030517578
2018-09-09,-1.66893e-06,80.1500015258789,81.93000030517578,79.81999969482422,81.83000183105469,16417800.0,58.54364128527977,0.1391960624081605,-0.1645807103255358,12.357306,1.98,1.95,2871.68,0.8605800271034241,72.80000305175781,1,82.73999786376953
2018-09-10,-6.6161156e-06,82.23999786376953,82.73999786376953,81.66000366210938,81.70999908447266,10817900.0,57.74534077203602,0.2268456297280892,-0.0862954423148108,12.357306,1.98,1.95,2877.13,0.8649700284004211,72.7699966430664,1,83.19000244140625
2018-09-11,1.31726265e-05,81.95999908447266,83.19000244140625,81.62999725341797,82.86000061035156,11891900.0,62.95814398678184,0.3846698212342829,0.0078976103950079,12.357306,2.01,1.95,2887.89,0.8623700141906738,73.45999908447266,1,83.77999877929688
2018-09-12,-1.2755394e-05,83.25,83.77999877929688,82.87000274658203,83.12999725341797,11556300.0,64.07859950199953,0.5254757454084427,0.1114132373976949,12.357306,2.02,1.95,2888.92,0.8623600006103516,73.83999633789062,1,83.25
2018-09-13,7.1525574e-07,83.1500015258789,83.25,82.01000213623047,82.31999969482422,11162700.0,58.37392578342995,0.5651902597264922,0.2021686418634543,12.357306,1.98,1.95,2904.18,0.8598999977111816,73.87000274658203,1,83.1500015258789
2018-09-14,1.0728836e-06,82.41999816894531,83.1500015258789,82.2699966430664,82.91999816894531,9442600.0,61.13410683693064,0.6377278314471369,0.2892804797801908,12.357306,2.0,1.95,2904.98,0.8553000092506409,74.26000213623047,0,83.1500015258789
2018-09-15,-1.3291836e-05,82.41999816894531,83.1500015258789,82.2699966430664,82.91999816894531,9442600.0,61.13410683693064,0.6377278314471369,0.2892804797801908,12.357306,2.0,1.95,2904.98,0.8553000092506409,74.26000213623047,0,83.1500015258789
2018-09-16,1.9073486e-06,82.41999816894531,83.1500015258789,82.2699966430664,82.91999816894531,9442600.0,61.13410683693064,0.6377278314471369,0.2892804797801908,12.357306,2.0,1.95,2904.98,0.8553000092506409,74.26000213623047,1,83.61000061035156
2018-09-17,7.5101852e-06,83.0,83.61000061035156,82.98999786376953,83.41000366210938,8403300.0,63.27581256251106,0.7263804659371118,0.376700477011575,12.357306,1.99,1.95,2888.8,0.8599200248718262,74.37999725341797,1,84.12999725341797
2018-09-18,-2.861023e-06,83.9000015258789,84.12999725341797,83.44999694824219,83.62999725341797,9219900.0,64.22886678105958,0.8051091644489077,0.4623822144990416,12.357306,2.01,1.95,2904.31,0.8569599986076355,74.87000274658203,1,84.7699966430664
2018-09-19,-2.3543835e-05,83.63999938964844,84.7699966430664,83.63999938964844,84.62999725341797,10413600.0,68.2609870952722,0.9373882397564444,0.5573834195505222,12.357306,2.02,1.95,2907.95,0.8561699986457825,75.0999984741211,1,85.33999633789062
2018-09-20,-1.8835068e-05,84.86000061035156,85.33999633789062,84.54000091552734,84.81999969482422,11198200.0,68.97652893923691,1.0455000947704605,0.6550067545945099,12.357306,2.02,1.95,2930.75,0.8565599918365479,75.12000274658203,1,85.43000030517578
2018-09-21,1.5079975e-05,85.01000213623047,85.43000030517578,84.5199966430664,85.16999816894531,26639400.0,70.30460333446614,1.1462086902837427,0.7532471417323564,12.357306,2.02,1.95,2929.67,0.8491899967193604,75.0999984741211,0,85.43000030517578
2018-09-22,2.8014183e-06,85.01000213623047,85.43000030517578,84.5199966430664,85.16999816894531,26639400.0,70.30460333446614,1.1462086902837427,0.7532471417323564,12.357306,2.02,1.95,2929.67,0.8491899967193604,75.0999984741211,0,85.43000030517578
2018-09-23,4.1544437e-05,85.01000213623047,85.43000030517578,84.5199966430664,85.16999816894531,26639400.0,70.30460333446614,1.1462086902837427,0.7532471417323564,12.357306,2.02,1.95,2929.67,0.8491899967193604,75.0999984741211,1,87.08999633789062
2018-09-24,0.0,85.79000091552734,87.08999633789062,85.72000122070312,86.5999984741211,13549500.0,75.01142888462778,1.3261233271781665,0.8678223788215184,12.357306,2.03,1.95,2919.37,0.8509899973869324,76.19999694824219,1,87.36000061035156
2018-09-25,-5.2452087e-06,87.02999877929688,87.36000061035156,86.37000274658203,86.5,12200700.0,74.12660868374614,1.4439924854740696,0.9830564001520286,12.357306,2.05,1.95,2915.56,0.850849986076355,76.69000244140625,1,86.5
2018-09-26,-1.7166138e-05,86.0199966430664,86.5,85.69000244140625,85.77999877929688,10275500.0,67.91481980875581,1.4624483669834518,1.0789347935183131,12.357306,2.04,1.95,2905.97,0.8501099944114685,75.94999694824219,1,86.37999725341797
2018-09-27,-1.847744e-05,86.08999633789062,86.37999725341797,85.58999633789062,85.7699966430664,7895400.0,67.82978295206127,1.459444133743261,1.1550366615633028,12.357306,2.04,1.95,2914.0,0.851170003414154,75.94999694824219,1,85.93000030517578
2018-09-28,3.8146973e-06,85.25,85.93000030517578,84.98999786376953,85.0199966430664,9884900.0,61.60125539777434,1.3806294879426133,1.2001552268391649,12.357306,2.03,1.95,2913.98,0.8593000173568726,75.73999786376953,0,85.93000030517578
2018-09-29,-2.2649765e-06,85.25,85.93000030517578,84.98999786376953,85.0199966430664,9884900.0,61.60125539777434,1.3806294879426133,1.2001552268391649,12.357306,2.03,1.95,2913.98,0.8593000173568726,75.73999786376953,0,85.93000030517578
2018-09-30,-0.001537323,85.25,85.93000030517578,84.98999786376953,85.0199966430664,9884900.0,61.60125539777434,1.3806294879426133,1.2001552268391649,12.357306,2.03,1.95,2913.98,0.8593000173568726,75.73999786376953,1,86.02999877929688
2018-10-01,-1.13248825e-05,85.3499984741211,86.02999877929688,85.26000213623047,85.80999755859375,8566900.0,65.22368185780103,1.3661664682497872,1.2333574751212892,12.357306,2.04,2.19,2924.59,0.8616700172424316,76.79000091552734,1,86.66999816894531
2018-10-02,5.066395e-06,85.80000305175781,86.66999816894531,85.62000274658203,86.45999908447266,8453100.0,67.90638521106145,1.3911181674978934,1.26490961359661,12.357306,2.03,2.19,2923.43,0.8637400269508362,76.87000274658203,1,86.88999938964844
2018-10-03,-4.1127205e-06,86.51000213623047,86.88999938964844,85.9800033569336,86.1500015258789,10206700.0,65.31844940685147,1.370084871152045,1.2859446651076971,12.357306,2.07,2.19,2925.51,0.8656700253486633,77.48999786376953,1,86.08000183105469
2018-10-04,-2.8669834e-05,85.5,86.08000183105469,85.25,85.58000183105469,10204600.0,60.73509309401146,1.2925222288876768,1.287260177863693,12.357306,2.06,2.19,2901.61,0.8713600039482117,77.16999816894531,1,85.69999694824219
2018-10-05,-2.0086765e-05,85.30999755859375,85.69999694824219,84.93000030517578,85.33999633789062,9217400.0,58.8621895588772,1.19787844157473,1.2693838306059004,12.357306,2.05,2.19,2885.57,0.8682000041007996,77.16000366210938,0,85.69999694824219
2018-10-06,-3.9339066e-06,85.30999755859375,85.69999694824219,84.93000030517578,85.33999633789062,9217400.0,58.8621895588772,1.19787844157473,1.2693838306059004,12.357306,2.05,2.19,2885.57,0.8682000041007996,77.16000366210938,0,85.69999694824219
2018-10-07,-1.1980534e-05,85.30999755859375,85.69999694824219,84.93000030517578,85.33999633789062,9217400.0,58.8621895588772,1.19787844157473,1.2693838306059004,12.357306,2.05,2.19,2885.57,0.8682000041007996,77.16000366210938,1,86.30999755859375
2018-10-08,-2.0325184e-05,84.79000091552734,86.30999755859375,84.6500015258789,86.12999725341797,13242400.0,62.91591534752443,1.1730963058408437,1.250126325652889,12.357306,2.05,2.19,2884.43,0.8678600192070007,77.0999984741211,1,86.87999725341797
